target_name,validation_protocol,fold,loss_name,seed,control_type,continuous_mae,continuous_mse,continuous_rmse,continuous_pearson,continuous_spearman,spearman_future_movement
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression,20260627,label_permutation,0.06570865213871002,0.009699612855911255,0.09848661257202045,0.04887807853322382,0.0356768985366783,0.0356768985366783
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression_plus_binary,20260625,label_permutation,0.06913914531469345,0.010506974533200264,0.10250353424736273,-0.036111832036664834,-0.04535302649837462,0.004763857141026758
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression_plus_binary,20260626,label_permutation,0.06949169188737869,0.012564210221171379,0.11209018788980318,-0.0028235120462791487,-0.007855396587426672,0.007098375235012062
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression_plus_binary,20260627,label_permutation,0.07710858434438705,0.013845988549292088,0.11766897870421111,-0.00971817355661611,-0.01736586085263019,0.002699723454657761
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,binary,20260625,pca_only_random,2.252922296524048,5.111721515655518,2.26091165587148,-0.008972915259316249,-0.010030309261653688,-0.010030309261653688
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,binary,20260626,pca_only_random,2.9430739879608154,8.696829795837402,2.9490387918502194,-0.004159885146467739,-0.004507319722446519,-0.004507319722446519
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,binary,20260627,pca_only_random,2.270960569381714,5.205397605895996,2.2815340466221397,-0.003400132917674529,-0.006146752221156085,-0.006146752221156085
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression,20260625,pca_only_random,0.06504947692155838,0.01003169734030962,0.10015836131002553,0.0006204975770663064,-0.002816008930773921,-0.002816008930773921
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression,20260626,pca_only_random,0.07288499176502228,0.014309586957097054,0.11962268579620278,0.003428728216633884,0.0010227474176846057,0.0010227474176846057
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression,20260627,pca_only_random,0.06402070075273514,0.009472455829381943,0.09732654226562219,0.00021624247495544401,-0.0016219476087013854,-0.0016219476087013854
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression_plus_binary,20260625,pca_only_random,0.07704140245914459,0.010865406133234501,0.10423725885322628,-0.00014164501993327083,0.0007469165124719973,-0.009970676784600218
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression_plus_binary,20260626,pca_only_random,0.07707594335079193,0.011538591235876083,0.10741783481282838,0.0021189229230013083,0.0005358752229524954,-0.007613076921795456
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression_plus_binary,20260627,pca_only_random,0.06425266712903976,0.009623443707823753,0.09809915243172977,0.0008840581819070752,0.0015324188397004266,-0.009305498525388992
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,binary,20260625,pca_only_real,2.794224977493286,8.328347206115723,2.885887594158117,0.06102557257979789,0.04530309890719109,0.04530309890719109
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,binary,20260626,pca_only_real,2.7031781673431396,7.763166427612305,2.786245938106022,0.06581830532080117,0.04370611620269451,0.04370611620269451
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,binary,20260627,pca_only_real,2.538282632827759,6.811942100524902,2.6099697508831214,0.05832682993737417,0.040947284060301396,0.040947284060301396
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression,20260625,pca_only_real,0.06717468798160553,0.011053534224629402,0.10513578945644249,0.06646400549499473,0.05885312470163565,0.05885312470163565
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression,20260626,pca_only_real,0.08654570579528809,0.014721076004207134,0.12133044137481383,0.05225634313588058,0.04406019530522063,0.04406019530522063
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression,20260627,pca_only_real,0.06830251216888428,0.011117467656731606,0.1054394027711254,0.054540869334631384,0.03818026434878139,0.03818026434878139
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression_plus_binary,20260625,pca_only_real,0.07324569672346115,0.013219470158219337,0.11497595469583777,0.058895339377611856,0.05106833990560311,0.047141348329034945
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression_plus_binary,20260626,pca_only_real,0.06640473008155823,0.010877850465476513,0.1042969341135036,0.03311798105386085,0.023514226373560043,0.04220032933630071
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression_plus_binary,20260627,pca_only_real,0.07267196476459503,0.011347590014338493,0.10652506753970398,0.03739581554662928,0.030403071022267525,0.04004473722812201
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,binary,20260625,pca_only_shuffled,2.4720540046691895,6.179272174835205,2.4858141875118513,0.0022040291158144107,-0.0012225783909084154,-0.0012225783909084154
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,binary,20260626,pca_only_shuffled,3.2703256607055664,10.766951560974121,3.28130333266739,0.0019415307609338744,-0.001245592481470367,-0.001245592481470367
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,binary,20260627,pca_only_shuffled,3.149941921234131,10.003658294677734,3.1628560344533128,0.0050093444966397066,0.004130914567842383,0.004130914567842383
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression,20260625,pca_only_shuffled,0.06363281607627869,0.009647296741604805,0.09822065333525737,0.0002475274564972491,-0.005664566934730441,-0.005664566934730441
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression,20260626,pca_only_shuffled,0.06897687911987305,0.00992715172469616,0.09963509283729383,-0.0006733981807463812,-0.002157962184791444,-0.002157962184791444
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression,20260627,pca_only_shuffled,0.06507117301225662,0.009624160826206207,0.09810280743284673,0.005462356518357081,0.0030880894132824725,0.0030880894132824725
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression_plus_binary,20260625,pca_only_shuffled,0.07387393712997437,0.011996227316558361,0.10952729028218657,-0.004395836250929622,0.0010081831152536638,-0.0009261194341256473
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression_plus_binary,20260626,pca_only_shuffled,0.08567523956298828,0.014827040024101734,0.12176633370559259,-0.0038026619831005143,-0.0013596599964328594,0.00449154139985747
arousal_spike_rows_2_6_train_q90,blocked_temporal_70_30,1,regression_plus_binary,20260627,pca_only_shuffled,0.070245161652565,0.010243162512779236,0.10120851008081898,-0.001560496077834746,7.181753963182805e-05,0.0006700438225649482
