fold,lane,seed,epoch,inner_val_top_5pct_continuous_lift,inner_val_continuous_spearman,inner_val_top_10pct_continuous_lift,target_name,target_type,architecture,control_type,train_loss,inner_val_selection_metric,inner_val_delta_vs_frozen_ar,selection_metric_name,alpha,gate_mean,gate_p95,label_policy
1,,20260708,8,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,random_pca_residual,0.014615039185931286,-0.006044700741767883,-0.006044700741767883,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023966170847415924,0.07531789690256119,0.38153257966041565,true_train_and_true_inner_val_selection
1,,20260708,9,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,random_pca_residual,0.01455967402499583,-0.008160427212715149,-0.008160427212715149,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0024286035913974047,0.071528859436512,0.35432925820350647,true_train_and_true_inner_val_selection
1,,20260708,10,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,random_pca_residual,0.014519491595112614,-0.011895343661308289,-0.011895343661308289,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002457737224176526,0.06898567080497742,0.3370714485645294,true_train_and_true_inner_val_selection
1,,20260708,1,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,label_permutation_residual,0.02004730153001017,7.906556129455566e-05,7.906556129455566e-05,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002139660995453596,0.021420566365122795,0.04684261232614517,permuted_train_and_permuted_inner_val_selection
1,,20260708,2,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,label_permutation_residual,0.020047425395912595,-1.3388693332672119e-05,-1.3388693332672119e-05,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002167102415114641,0.02796335145831108,0.10529778897762299,permuted_train_and_permuted_inner_val_selection
1,,20260708,3,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,label_permutation_residual,0.020044078946941428,-0.0005013048648834229,-0.0005013048648834229,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002218051813542843,0.07342595607042313,0.49433058500289917,permuted_train_and_permuted_inner_val_selection
1,,20260708,4,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,label_permutation_residual,0.019986837688419554,-0.0009531080722808838,-0.0009531080722808838,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022687374148517847,0.11722355335950851,0.7741040587425232,permuted_train_and_permuted_inner_val_selection
1,,20260708,5,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,label_permutation_residual,0.019930096446639962,-0.0005470216274261475,-0.0005470216274261475,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002297604689374566,0.11825596541166306,0.7359206676483154,permuted_train_and_permuted_inner_val_selection
1,,20260708,6,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,label_permutation_residual,0.019910198118951585,-0.0010052546858787537,-0.0010052546858787537,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.00231190281920135,0.09854123741388321,0.6025963425636292,permuted_train_and_permuted_inner_val_selection
1,,20260708,7,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,label_permutation_residual,0.01986802452140384,-0.0010179504752159119,-0.0010179504752159119,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023171561770141125,0.09037212282419205,0.5387017726898193,permuted_train_and_permuted_inner_val_selection
1,,20260708,8,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,label_permutation_residual,0.019850834893683594,-0.0011256858706474304,-0.0011256858706474304,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023274957202374935,0.09282583743333817,0.5468065738677979,permuted_train_and_permuted_inner_val_selection
1,,20260708,9,,,,residual_future_max_delta_rows_4_10__grouped_fold1,continuous,short_temporal_conv_residual,label_permutation_residual,0.01983372329009904,-0.0015247389674186707,-0.0015247389674186707,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0023366499226540327,0.09382583200931549,0.5550127029418945,permuted_train_and_permuted_inner_val_selection
