schema_version,target_name,target_value_column,target_mask_column,target_threshold_train_only,target_threshold_quantile,target_transform,validation_protocol,fold,model_lane,n_train,n_test,train_videos,test_videos,train_event_count,test_event_count,train_positive_rate,test_positive_rate,feature_width,decision_threshold_train_only,uses_future_features,uses_train_only_transform,vjepa_encoding_run,tribe_encoding_run,pca_run,pr_auc,roc_auc,f1,balanced_accuracy,precision,recall,accuracy,top_1pct_recall,top_5pct_recall,top_10pct_recall,predicted_positive_rate,predicted_positive_count,delta_mae,delta_mse,delta_pearson
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15625,0.9,positive_delta,grouped_video,3,random_matched_feature_control,186480,46609,796,199,18656,4981,0.10004290004290005,0.10686777231865091,512,0.09603556096553802,False,True,False,False,False,0.10573789599829647,0.49698205540041296,0.18095468570391432,0.4989292982980758,0.10652847526445133,0.6004818309576391,0.4190821515158017,0.00883356755671552,0.04798233286488657,0.09857458341698454,0.6023943873500825,28077,0.10072589482239012,0.015188540756009328,-0.0017738128810212907
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15625,0.9,positive_delta,grouped_video,3,timestamp_video_time_only_control,186480,46609,796,199,18656,4981,0.10004290004290005,0.10686777231865091,7,0.0925927683711052,False,True,False,False,False,0.1149948214028819,0.5120823933483993,0.19251539954434224,0.5032985535290663,0.10755957853051411,0.9160811082112026,0.17874230298869317,0.019875527002609916,0.058823529411764705,0.11001806866091146,0.9101890192881203,42423,0.10034264497372755,0.014971499001319326,0.0059278137886091195
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.15625,0.9,positive_delta,grouped_video,3,quality_motion_luma_only_control,186480,46609,796,199,18656,4981,0.10004290004290005,0.10686777231865091,10,0.09201478958129883,False,True,False,False,False,0.11637331927826486,0.5083250820302698,0.1957445087172849,0.5098401937355224,0.10883695823305818,0.9714916683396908,0.14686004848848935,0.021682393093756275,0.06906243726159406,0.11845011041959445,0.9539144800360445,44461,0.10017832552497985,0.014911569737255936,0.04119546932751918
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.16,0.9,positive_delta,grouped_video,4,AR_only,186452,46637,796,199,18646,4307,0.10000429064853153,0.09235156635289576,7,0.09610388427972794,False,True,False,False,False,0.15354447139116995,0.6155399977105598,0.1996700203810941,0.5804604780585898,0.11599759434671478,0.7165080102159276,0.46954135128760427,0.0410958904109589,0.137682841885303,0.1871372184815417,0.5704483564551751,26604,0.09702132798369878,0.014145436260644672,0.21422888741182855
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.16,0.9,positive_delta,grouped_video,4,raw_cortical_only,186452,46637,796,199,18646,4307,0.10000429064853153,0.09235156635289576,512,0.12700513750314713,False,True,False,False,False,0.12806791626040354,0.5833413057850161,0.19314602494645333,0.5594449582977974,0.13253220368289098,0.3559322033898305,0.7253682698286767,0.02275365683770606,0.09101462735082425,0.16902716508010215,0.24802195681540407,11567,0.09888116239326349,0.015352967656608723,0.1174720974605735
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.16,0.9,positive_delta,grouped_video,4,AR_plus_raw_cortical,186452,46637,796,199,18646,4307,0.10000429064853153,0.09235156635289576,519,0.1473137557506561,False,True,False,False,False,0.16171484295056,0.6402433070486511,0.22957169459962756,0.5893956492189274,0.16900636104408862,0.3577896447643371,0.7782232990972833,0.03087996285117251,0.12189459020199675,0.21337357789644765,0.19551000278748634,9118,0.09813254304800492,0.015083808187690994,0.22297748016793872
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.16,0.9,positive_delta,grouped_video,4,temporal_diagnostics_only,186452,46637,796,199,18646,4307,0.10000429064853153,0.09235156635289576,53,0.0990162268280983,False,True,False,False,False,0.10292666077713294,0.5322183858283762,0.16964413319994284,0.5239205665174252,0.10024914488408429,0.5511957278848386,0.501683212899629,0.015091711167866265,0.06617134896679823,0.12305549106106338,0.5077727984218539,23681,0.09840637558630977,0.014544106491910687,0.038122091012432045
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.16,0.9,positive_delta,grouped_video,4,AR_plus_temporal_diagnostics,186452,46637,796,199,18646,4307,0.10000429064853153,0.09235156635289576,60,0.11270394176244736,False,True,False,False,False,0.1456944993039089,0.6204285339503304,0.20083461453986381,0.5743590211924605,0.12384873767472099,0.5307638727652658,0.6099020091343783,0.03018342233573253,0.11307174367309032,0.1855119572788484,0.3957801745395287,18458,0.09720205844005807,0.014252954983978284,0.2102019159203972
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.16,0.9,positive_delta,grouped_video,4,AR_plus_raw_cortical_plus_temporal_diagnostics,186452,46637,796,199,18646,4307,0.10000429064853153,0.09235156635289576,572,0.1480636328458786,False,True,False,False,False,0.16354290748035893,0.6428591378310466,0.23009109609168382,0.590384364867657,0.16829661472326707,0.3635941490596703,0.7752857173488861,0.02948688182029255,0.1239842117483167,0.2173206408172742,0.1995196946630358,9305,0.09861935478696963,0.01521632026020364,0.22422294370388246
again_dense_2hz_benchmark_v1,arousal_spike_rows_2_6_train_q90,future_arousal_max_delta_rows_2_6,target_mask_arousal_spike_rows_2_6,0.16,0.9,positive_delta,grouped_video,4,shuffled_cortical_control,186452,46637,796,199,18646,4307,0.10000429064853153,0.09235156635289576,512,0.0938790462911129,False,True,False,False,False,0.09223729984680826,0.4978347100964806,0.16063654971603195,0.497487929017042,0.09170506912442396,0.6468539586719294,0.37571027295923837,0.010215927559786394,0.05015091711167866,0.1009983747387973,0.6514141132577138,30380,0.09881589256650802,0.014720406757670432,-0.0036401908838629825
