lane,seed,epoch,inner_val_top_5pct_continuous_lift,inner_val_continuous_spearman,inner_val_top_10pct_continuous_lift,target_name,target_type,architecture,control_type,train_loss,inner_val_selection_metric,inner_val_delta_vs_frozen_ar,selection_metric_name,alpha,gate_mean,gate_p95,label_policy
,20260684,8,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.017746392404660583,0.0007718801498413086,0.0007718801498413086,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022144445683807135,0.10047402232885361,0.47254207730293274,true_train_and_true_inner_val_selection
,20260684,9,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.01774914318230003,0.001149602234363556,0.001149602234363556,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002222013659775257,0.12138763815164566,0.5821532607078552,true_train_and_true_inner_val_selection
,20260684,10,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.017643747152760625,0.0014263838529586792,0.0014263838529586792,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022269051987677813,0.10159547626972198,0.47956278920173645,true_train_and_true_inner_val_selection
,20260684,11,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.017663655802607536,0.0017877072095870972,0.0017877072095870972,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022312786895781755,0.10960753262042999,0.5227535963058472,true_train_and_true_inner_val_selection
,20260684,12,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.0175969994161278,0.0017877072095870972,0.0017877072095870972,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.002235250547528267,0.11359364539384842,0.5445687174797058,true_train_and_true_inner_val_selection
,20260684,13,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.017609388916753232,0.0015846863389015198,0.0015846863389015198,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022396212443709373,0.11977817863225937,0.5751515626907349,true_train_and_true_inner_val_selection
,20260684,14,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.017701128614135087,0.002194620668888092,0.002194620668888092,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022435649298131466,0.13646629452705383,0.6545234322547913,true_train_and_true_inner_val_selection
,20260684,15,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.01769599854014814,0.0016639530658721924,0.0016639530658721924,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022477097809314728,0.15680961310863495,0.7386226058006287,true_train_and_true_inner_val_selection
,20260684,16,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.01767453644424677,0.0022751539945602417,0.0022751539945602417,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022533764131367207,0.18427802622318268,0.8294031620025635,true_train_and_true_inner_val_selection
,20260684,17,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.01760967227164656,0.002065129578113556,0.002065129578113556,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022581596858799458,0.2072281837463379,0.8891795873641968,true_train_and_true_inner_val_selection
,20260684,18,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.017630521790124476,0.001229792833328247,0.001229792833328247,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022659907117486,0.2287255823612213,0.9313914775848389,true_train_and_true_inner_val_selection
,20260684,19,,,,residual_future_max_delta_rows_4_10,continuous,short_temporal_conv_residual,diagnostics_only_residual,0.017650221823714674,0.0014503523707389832,0.0014503523707389832,inner_val_top_5pct_lift_delta_vs_frozen_ar,0.0022754715755581856,0.24894391000270844,0.9601079821586609,true_train_and_true_inner_val_selection
