validation_protocol,actual_validation_protocol,fold,seed,variant_name,control_type,epoch,train_loss,inner_val_pr_auc,inner_val_delta_vs_frozen_ar,true_inner_val_pr_auc,true_inner_val_delta_vs_frozen_ar,frozen_ar_inner_val_pr_auc,true_frozen_ar_inner_val_pr_auc,alpha,gate_mean,gate_p95
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_residual,12,0.15330194123089314,0.23898867506728094,0.00028289327082972604,0.23898867506728094,0.00028289327082972604,0.23870578179645122,0.23870578179645122,0.0020293216221034527,0.17911531031131744,0.8873609900474548
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_residual,13,0.1532201301306486,0.23898802838745456,0.00028224659100334337,0.23898802838745456,0.00028224659100334337,0.23870578179645122,0.23870578179645122,0.0020479231607168913,0.18495644629001617,0.9025430083274841
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_residual,14,0.1532803438603878,0.2389879495291515,0.00028216773270028916,0.2389879495291515,0.00028216773270028916,0.23870578179645122,0.23870578179645122,0.0020672567188739777,0.19095440208911896,0.9165958762168884
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_residual,15,0.15327275171875954,0.23898872332471624,0.00028294152826502383,0.23898872332471624,0.00028294152826502383,0.23870578179645122,0.23870578179645122,0.002084902720525861,0.19641739130020142,0.9280580878257751
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_residual,16,0.15329511929303408,0.2389860810424248,0.00028029924597358646,0.2389860810424248,0.00028029924597358646,0.23870578179645122,0.23870578179645122,0.002104133600369096,0.2020834982395172,0.939275860786438
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_residual,17,0.1532650664448738,0.23898407477022388,0.00027829297377265916,0.23898407477022388,0.00027829297377265916,0.23870578179645122,0.23870578179645122,0.002121620811522007,0.20704732835292816,0.9478868246078491
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_residual,18,0.1532821636646986,0.23898257799304262,0.00027679619659140564,0.23898257799304262,0.00027679619659140564,0.23870578179645122,0.23870578179645122,0.0021396109368652105,0.21340057253837585,0.957839846611023
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_residual,19,0.15327411983162165,0.23898029272663818,0.0002745109301869608,0.23898029272663818,0.0002745109301869608,0.23870578179645122,0.23870578179645122,0.002157612005248666,0.21940329670906067,0.9658045768737793
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_residual,20,0.15322810411453247,0.2389800706288462,0.00027428883239496993,0.2389800706288462,0.00027428883239496993,0.23870578179645122,0.23870578179645122,0.002173733664676547,0.22366708517074585,0.9706998467445374
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_residual,21,0.1532715456560254,0.23897990209744224,0.00027412030099102647,0.23897990209744224,0.00027412030099102647,0.23870578179645122,0.23870578179645122,0.0021891193464398384,0.22769179940223694,0.975048840045929
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_residual,22,0.15329649951308966,0.23898162222018152,0.00027584042373030027,0.23898162222018152,0.00027584042373030027,0.23870578179645122,0.23870578179645122,0.002203798620030284,0.23153455555438995,0.9786142110824585
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_residual,23,0.1532491547986865,0.23898101134947639,0.00027522955302516916,0.23898101134947639,0.00027522955302516916,0.23870578179645122,0.23870578179645122,0.002219325629994273,0.23562027513980865,0.9818547368049622
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_residual,1,0.1532779559493065,0.23893580039646414,0.00023001860001292673,0.23893580039646414,0.00023001860001292673,0.23870578179645122,0.23870578179645122,0.0017896672943606973,0.021038249135017395,0.0512387678027153
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_residual,2,0.15323545970022678,0.23896698695915122,0.0002612051627000067,0.23896698695915122,0.0002612051627000067,0.23870578179645122,0.23870578179645122,0.0017955603543668985,0.03167176991701126,0.11962106078863144
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_residual,3,0.15323847252875566,0.2389767011425367,0.0002709193460854742,0.2389767011425367,0.0002709193460854742,0.23870578179645122,0.23870578179645122,0.0018239269265905023,0.06813394278287888,0.35077354311943054
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_residual,4,0.1532549513503909,0.23898184632798425,0.00027606453153303234,0.23898184632798425,0.00027606453153303234,0.23870578179645122,0.23870578179645122,0.001859423704445362,0.1262749880552292,0.6939308643341064
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_residual,5,0.15327756013721228,0.23899069306359402,0.0002849112671428067,0.23899069306359402,0.0002849112671428067,0.23870578179645122,0.23870578179645122,0.001889072242192924,0.15687471628189087,0.8294225931167603
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_residual,6,0.15325535461306572,0.23898836688892688,0.0002825850924756679,0.23898836688892688,0.0002825850924756679,0.23870578179645122,0.23870578179645122,0.0019052628194913268,0.16050128638744354,0.8416850566864014
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_residual,7,0.1533182617276907,0.23898639116934872,0.00028060937289750565,0.23898639116934872,0.00028060937289750565,0.23870578179645122,0.23870578179645122,0.0019229829777032137,0.16238918900489807,0.8470662832260132
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_residual,8,0.15326905623078346,0.2389855019774932,0.00027972018104197027,0.2389855019774932,0.00027972018104197027,0.23870578179645122,0.23870578179645122,0.0019446142250671983,0.1685258150100708,0.8668950796127319
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_residual,9,0.15327464044094086,0.2389849252772715,0.00027914348082028195,0.2389849252772715,0.00027914348082028195,0.23870578179645122,0.23870578179645122,0.0019635416101664305,0.17326775193214417,0.8797149062156677
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_residual,10,0.15323055256158113,0.23898222598916455,0.0002764441927133321,0.23898222598916455,0.0002764441927133321,0.23870578179645122,0.23870578179645122,0.001984025351703167,0.1777317225933075,0.8918135762214661
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_residual,11,0.15333120618015528,0.23898065661481419,0.000274874818362969,0.23898065661481419,0.000274874818362969,0.23870578179645122,0.23870578179645122,0.002003739820793271,0.18206454813480377,0.9026111960411072
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_residual,12,0.1533020231872797,0.238981806057872,0.0002760242614207875,0.238981806057872,0.0002760242614207875,0.23870578179645122,0.23870578179645122,0.0020243078470230103,0.1883653849363327,0.91780024766922
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_residual,13,0.15322023816406727,0.238985439482435,0.00027965768598378626,0.238985439482435,0.00027965768598378626,0.23870578179645122,0.23870578179645122,0.0020435822661966085,0.19394664466381073,0.9299148321151733
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,1,0.19098800793290138,0.09994699523777764,-1.0342147682626535e-05,0.23891018241790793,0.0002044006214567129,0.09995733738546027,0.23870578179645122,0.0017859641229733825,0.019403615966439247,0.040693994611501694
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,2,0.19096661731600761,0.09994759658744294,-9.740798017326968e-06,0.2388872822988649,0.00018150050241369509,0.09995733738546027,0.23870578179645122,0.0017720323521643877,0.019607117399573326,0.041325293481349945
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,3,0.19093865901231766,0.09994696168561984,-1.0375699840428632e-05,0.23886782190747485,0.0001620401110236369,0.09995733738546027,0.23870578179645122,0.0017612498486414552,0.020011667162179947,0.04335459694266319
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,4,0.19097888935357332,0.0999466008150746,-1.0736570385666555e-05,0.23884433433085528,0.0001385525344040628,0.09995733738546027,0.23870578179645122,0.0017541816923767328,0.02091374434530735,0.048199787735939026
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,5,0.19107602909207344,0.099948026405289,-9.310980171262084e-06,0.238824040307852,0.0001182585114007928,0.09995733738546027,0.23870578179645122,0.0017508285818621516,0.022832408547401428,0.05863745138049126
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,6,0.19103442411869764,0.09994959360038648,-7.743785073788256e-06,0.23880764026881068,0.00010185847235946732,0.09995733738546027,0.23870578179645122,0.0017541366396471858,0.027566585689783096,0.08300501853227615
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,7,0.19093054346740246,0.09995088482051076,-6.452564949507855e-06,0.23879985593589215,9.407413944093057e-05,0.09995733738546027,0.23870578179645122,0.0017669193912297487,0.039310455322265625,0.1409170925617218
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_residual_permuted_inner_val_selection,8,0.1909667830914259,0.09995308623814761,-4.251147312658854e-06,0.23879157920670985,8.579741025863119e-05,0.09995733738546027,0.23870578179645122,0.0017893664771690965,0.06299304217100143,0.26479145884513855
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_fixed_epoch_audit,1,0.1897083893418312,0.10454949283210634,-1.0895769868152216e-06,0.23892397074051439,0.00021818894406316902,0.10455058240909315,0.23870578179645122,0.0017858789069578052,0.019450152292847633,0.041123420000076294
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_fixed_epoch_audit,2,0.18968894518911839,0.10454860744011063,-1.9749689825210304e-06,0.23893678548526814,0.00023100368881692757,0.10455058240909315,0.23870578179645122,0.0017701600445434451,0.01973547972738743,0.04291680455207825
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_fixed_epoch_audit,3,0.18973596300929785,0.10455180105635949,1.2186472663350267e-06,0.23895560049987705,0.00024981870342583035,0.10455058240909315,0.23870578179645122,0.001760135404765606,0.020568909123539925,0.0485243946313858
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_fixed_epoch_audit,4,0.18976952135562897,0.10455393671636479,3.3543072716357702e-06,0.23896908021087043,0.0002632984144192163,0.10455058240909315,0.23870578179645122,0.0017524836584925652,0.022290050983428955,0.059979550540447235
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_fixed_epoch_audit,5,0.189699063077569,0.10455612804195921,5.545632866060801e-06,0.23897585330986262,0.00027007151341140734,0.10455058240909315,0.23870578179645122,0.0017504316056147218,0.026034744456410408,0.08490625023841858
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_fixed_epoch_audit,6,0.1897471034899354,0.10455905440513955,8.471996046394148e-06,0.2389781139890792,0.00027233219262798314,0.10455058240909315,0.23870578179645122,0.0017583571607246995,0.037707407027482986,0.1606428176164627
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,1,0.15327799413353205,0.23889655841859514,0.00019077662214392332,0.23889655841859514,0.00019077662214392332,0.23870578179645122,0.23870578179645122,0.001785735017620027,0.01942969672381878,0.03988829627633095
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,2,0.15323554258793592,0.23891134014305765,0.00020555834660643257,0.23891134014305765,0.00020555834660643257,0.23870578179645122,0.23870578179645122,0.001776083023287356,0.02031610906124115,0.044857896864414215
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,3,0.15323905367404222,0.23891383839064112,0.00020805659418990374,0.23891383839064112,0.00020805659418990374,0.23870578179645122,0.23870578179645122,0.001781440689228475,0.022730838507413864,0.058793943375349045
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,4,0.15325770433992147,0.2389128737747925,0.00020709197834128945,0.2389128737747925,0.00020709197834128945,0.23870578179645122,0.23870578179645122,0.0018057174747809768,0.028769608587026596,0.08720801770687103
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,5,0.1532821198925376,0.2389072154384659,0.00020143364201469227,0.2389072154384659,0.00020143364201469227,0.23870578179645122,0.23870578179645122,0.001838047057390213,0.038419388234615326,0.1452661007642746
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,6,0.1532594719901681,0.23892666946614394,0.0002208876696927209,0.23892666946614394,0.0002208876696927209,0.23870578179645122,0.23870578179645122,0.0018741724779829383,0.05158143863081932,0.22672928869724274
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,7,0.15332113299518824,0.23893455359968163,0.00022877180323041535,0.23893455359968163,0.00022877180323041535,0.23870578179645122,0.23870578179645122,0.0019116681069135666,0.06792467087507248,0.3747839629650116
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,8,0.15326919592916965,0.23893943950540103,0.00023365770894981375,0.23893943950540103,0.00023365770894981375,0.23870578179645122,0.23870578179645122,0.0019460609182715416,0.0828155055642128,0.5191841125488281
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,9,0.1532718064263463,0.23894377963388902,0.00023799783743780334,0.23894377963388902,0.00023799783743780334,0.23870578179645122,0.23870578179645122,0.001976925879716873,0.09466060996055603,0.6200960874557495
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,10,0.15322588197886944,0.23894051036483815,0.00023472856838693823,0.23894051036483815,0.00023472856838693823,0.23870578179645122,0.23870578179645122,0.002006393624469638,0.1060587614774704,0.713321328163147
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,11,0.15332436002790928,0.23894114261045987,0.00023536081400865605,0.23894114261045987,0.00023536081400865605,0.23870578179645122,0.23870578179645122,0.0020281027536839247,0.1125255823135376,0.7398977279663086
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,12,0.153293133713305,0.23894787278190044,0.00024209098544922258,0.23894787278190044,0.00024209098544922258,0.23870578179645122,0.23870578179645122,0.0020501301623880863,0.1202675923705101,0.7883120179176331
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,13,0.15320894680917263,0.2389504817571402,0.0002446999606889877,0.2389504817571402,0.0002446999606889877,0.23870578179645122,0.23870578179645122,0.00207323394715786,0.1286713182926178,0.8221603631973267
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,14,0.15326644200831652,0.23894790817633932,0.00024212637988810237,0.23894790817633932,0.00024212637988810237,0.23870578179645122,0.23870578179645122,0.0020963428542017937,0.1371692419052124,0.8495937585830688
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,15,0.15325623378157616,0.23894427265909865,0.00023849086264743358,0.23894427265909865,0.00023849086264743358,0.23870578179645122,0.23870578179645122,0.0021199272014200687,0.14367377758026123,0.8795002698898315
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,16,0.15327597875148058,0.23894421949877526,0.00023843770232404027,0.23894421949877526,0.00023843770232404027,0.23870578179645122,0.23870578179645122,0.002142246114090085,0.14804592728614807,0.8961843252182007
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,17,0.15324398316442966,0.2389525295138522,0.00024674771740099133,0.2389525295138522,0.00024674771740099133,0.23870578179645122,0.23870578179645122,0.00216383277438581,0.15145328640937805,0.9102893471717834
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,18,0.15325919166207314,0.23895106240630673,0.0002452806098555138,0.23895106240630673,0.0002452806098555138,0.23870578179645122,0.23870578179645122,0.0021835032384842634,0.15468302369117737,0.9212090373039246
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,19,0.15324903838336468,0.23895564119347495,0.0002498593970237384,0.23895564119347495,0.0002498593970237384,0.23870578179645122,0.23870578179645122,0.0022018575109541416,0.15722405910491943,0.9302805066108704
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,20,0.15320169925689697,0.2389618919353007,0.0002561101388494913,0.2389618919353007,0.0002561101388494913,0.23870578179645122,0.23870578179645122,0.0022223428823053837,0.16143594682216644,0.9368596076965332
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,21,0.15324329771101475,0.23897162526179877,0.0002658434653475539,0.23897162526179877,0.0002658434653475539,0.23870578179645122,0.23870578179645122,0.002240475034341216,0.16468550264835358,0.9390964508056641
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,22,0.15326674655079842,0.23896909272856987,0.00026331093211864887,0.23896909272856987,0.00026331093211864887,0.23870578179645122,0.23870578179645122,0.0022592206951230764,0.1683117300271988,0.9500669836997986
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,23,0.15321746282279491,0.23897541214696996,0.00026963035051874584,0.23897541214696996,0.00026963035051874584,0.23870578179645122,0.23870578179645122,0.0022773139644414186,0.17236587405204773,0.9566513895988464
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,24,0.15320296958088875,0.23897998053222178,0.00027419873577055887,0.23897998053222178,0.00027419873577055887,0.23870578179645122,0.23870578179645122,0.002296062186360359,0.17647558450698853,0.9629082083702087
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,25,0.1532683577388525,0.2389802332925024,0.00027445149605118124,0.2389802332925024,0.00027445149605118124,0.23870578179645122,0.23870578179645122,0.002312819007784128,0.18047255277633667,0.9668135643005371
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,26,0.15326906461268663,0.23898447074774848,0.00027868895129726234,0.23898447074774848,0.00027868895129726234,0.23870578179645122,0.23870578179645122,0.0023312275297939777,0.18436874449253082,0.9698177576065063
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,27,0.15323151927441359,0.2389871394384114,0.0002813576419601893,0.2389871394384114,0.0002813576419601893,0.23870578179645122,0.23870578179645122,0.002348792040720582,0.18842163681983948,0.9702841639518738
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,28,0.15321909822523594,0.23898624911557437,0.00028046731912315104,0.23898624911557437,0.00028046731912315104,0.23870578179645122,0.23870578179645122,0.002365694148465991,0.192286878824234,0.9743441343307495
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,29,0.15323021449148655,0.23899102126048316,0.00028523946403194445,0.23899102126048316,0.00028523946403194445,0.23870578179645122,0.23870578179645122,0.0023833708837628365,0.1957414150238037,0.9762985706329346
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,30,0.15323271322995424,0.23898615075485913,0.00028036895840791165,0.23898615075485913,0.00028036895840791165,0.23870578179645122,0.23870578179645122,0.0024012571666389704,0.19920946657657623,0.9805063009262085
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,31,0.15321283228695393,0.238993396916739,0.0002876151202877708,0.238993396916739,0.0002876151202877708,0.23870578179645122,0.23870578179645122,0.0024186191149055958,0.20198817551136017,0.982256293296814
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,32,0.15323333907872438,0.23899413478289172,0.00028835298644050433,0.23899413478289172,0.00028835298644050433,0.23870578179645122,0.23870578179645122,0.0024349396117031574,0.20456847548484802,0.9830887913703918
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,33,0.15326265804469585,0.2389967907783949,0.00029100898194367453,0.2389967907783949,0.00029100898194367453,0.23870578179645122,0.23870578179645122,0.0024520503357052803,0.20765595138072968,0.9849066734313965
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,34,0.15316450130194426,0.23899806461331088,0.00029228281685966806,0.23899806461331088,0.00029228281685966806,0.23870578179645122,0.23870578179645122,0.002468700986355543,0.21007399260997772,0.9858052134513855
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,35,0.15323502756655216,0.23899426809849306,0.00028848630204184045,0.23899426809849306,0.00028848630204184045,0.23870578179645122,0.23870578179645122,0.002484613796696067,0.2121412754058838,0.987485945224762
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,36,0.15320127457380295,0.23900100289963616,0.000295221103184945,0.23900100289963616,0.000295221103184945,0.23870578179645122,0.23870578179645122,0.00249978294596076,0.21437563002109528,0.9876735806465149
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,37,0.15322758629918098,0.23900083205596845,0.0002950502595172322,0.23900083205596845,0.0002950502595172322,0.23870578179645122,0.23870578179645122,0.0025152775924652815,0.21621689200401306,0.9893134832382202
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,38,0.1532047502696514,0.2390015397339373,0.00029575793748609636,0.2390015397339373,0.00029575793748609636,0.23870578179645122,0.23870578179645122,0.0025319193955510855,0.2184130698442459,0.9894283413887024
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,39,0.15319496113806963,0.23900535389303998,0.0002995720965887627,0.23900535389303998,0.0002995720965887627,0.23870578179645122,0.23870578179645122,0.0025472971610724926,0.22021065652370453,0.9897889494895935
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_pca_residual,40,0.15318884700536728,0.23901132934042096,0.0003055475439697475,0.23901132934042096,0.0003055475439697475,0.23870578179645122,0.23870578179645122,0.0025616015773266554,0.22210390865802765,0.9904709458351135
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,1,0.15327799506485462,0.2388742602858188,0.00016847848936757392,0.2388742602858188,0.00016847848936757392,0.23870578179645122,0.23870578179645122,0.0017855167388916016,0.01961774379014969,0.04098241776227951
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,2,0.1532355360686779,0.23888289903280613,0.00017711723635491228,0.23888289903280613,0.00017711723635491228,0.23870578179645122,0.23870578179645122,0.0017771490383893251,0.02119710110127926,0.04961808770895004
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,3,0.1532389596104622,0.23888123900275354,0.0001754572063023263,0.23888123900275354,0.0001754572063023263,0.23870578179645122,0.23870578179645122,0.0017883973196148872,0.026770535856485367,0.07891857624053955
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,4,0.1532572703436017,0.23889060419850136,0.00018482240205014433,0.23889060419850136,0.00018482240205014433,0.23870578179645122,0.23870578179645122,0.0018177686724811792,0.040788259357213974,0.17172479629516602
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,5,0.15328078903257847,0.23889503625333808,0.0001892544568868615,0.23889503625333808,0.0001892544568868615,0.23870578179645122,0.23870578179645122,0.0018520032754167914,0.05778961256146431,0.3482675552368164
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,6,0.15325688663870096,0.2388959897260609,0.00019020792960969257,0.2388959897260609,0.00019020792960969257,0.23870578179645122,0.23870578179645122,0.0018853675574064255,0.07125592976808548,0.590569257736206
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,7,0.15331885498017073,0.23889671260612952,0.00019093080967830245,0.23889671260612952,0.00019093080967830245,0.23870578179645122,0.23870578179645122,0.0019131886074319482,0.08039335161447525,0.7743069529533386
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,8,0.1532689929008484,0.23889718060590437,0.00019139880945315269,0.23889718060590437,0.00019139880945315269,0.23870578179645122,0.23870578179645122,0.0019278343534097075,0.08595288544893265,0.7614076137542725
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,9,0.15327405836433172,0.23889948960955343,0.00019370781310221186,0.23889948960955343,0.00019370781310221186,0.23870578179645122,0.23870578179645122,0.0019429288804531097,0.09465014934539795,0.7736058235168457
blocked_temporal_70_30,blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,full_video_video_mean_pca_residual_oracle_warning,10,0.15322916861623526,0.23889917203814554,0.00019339024169431895,0.23889917203814554,0.00019339024169431895,0.23870578179645122,0.23870578179645122,0.0019657062366604805,0.1096765547990799,0.8064274787902832
