model,seed,epoch,inner_val_pr_auc,target_name,target_type,architecture,control_type,train_loss,inner_val_selection_metric,inner_val_delta_vs_frozen_ar,selection_metric_name,alpha,gate_mean,gate_p95,label_policy
label_permutation_residual,20260660,12,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,label_permutation_residual,0.18641202338039875,0.09862153581332479,-0.00012549214058978075,inner_val_pr_auc_delta_vs_frozen_ar,0.0024880236014723778,0.11193537712097168,0.6238563656806946,permuted_train_and_permuted_inner_val_selection
train_only_video_mean_residual,20260660,1,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.15687599498778582,0.22617528218629768,9.8317477318699e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.0021751283202320337,0.04308731108903885,0.16229157149791718,true_train_and_true_inner_val_selection
train_only_video_mean_residual,20260660,2,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.15703045390546322,0.22621177494002132,0.00013481023104233714,inner_val_pr_auc_delta_vs_frozen_ar,0.0022191565949469805,0.15702033042907715,0.9504038691520691,true_train_and_true_inner_val_selection
train_only_video_mean_residual,20260660,3,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.1568660493940115,0.22632912342445882,0.00025215871547984436,inner_val_pr_auc_delta_vs_frozen_ar,0.0022681616246700287,0.21145746111869812,0.9959620833396912,true_train_and_true_inner_val_selection
train_only_video_mean_residual,20260660,4,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.156617758795619,0.22635792245349085,0.00028095774451186717,inner_val_pr_auc_delta_vs_frozen_ar,0.0023173086810857058,0.23756447434425354,0.9976032376289368,true_train_and_true_inner_val_selection
train_only_video_mean_residual,20260660,5,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.15648506116122007,0.22620544584304308,0.00012848113406410677,inner_val_pr_auc_delta_vs_frozen_ar,0.002366890199482441,0.25603151321411133,0.9988484978675842,true_train_and_true_inner_val_selection
train_only_video_mean_residual,20260660,6,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.1559562934562564,0.2259981978800917,-7.876682888727227e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.0024167087394744158,0.265590101480484,0.9993007779121399,true_train_and_true_inner_val_selection
train_only_video_mean_residual,20260660,7,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.1558374622836709,0.22518350481320684,-0.0008934598957721362,inner_val_pr_auc_delta_vs_frozen_ar,0.002463789889588952,0.27432820200920105,0.9995527267456055,true_train_and_true_inner_val_selection
train_only_video_mean_residual,20260660,8,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.1550182979553938,0.22378211576358775,-0.0022948489453912257,inner_val_pr_auc_delta_vs_frozen_ar,0.0025074330624192953,0.2800977826118469,0.9995850920677185,true_train_and_true_inner_val_selection
train_only_video_mean_residual,20260660,9,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.15431859623640776,0.22221732791283402,-0.003859636796144955,inner_val_pr_auc_delta_vs_frozen_ar,0.0025463388301432133,0.28591856360435486,0.9997137188911438,true_train_and_true_inner_val_selection
train_only_video_mean_residual,20260660,10,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.15389461629092693,0.22101968659244464,-0.005057278116534336,inner_val_pr_auc_delta_vs_frozen_ar,0.002579124877229333,0.28721100091934204,0.9997958540916443,true_train_and_true_inner_val_selection
train_only_video_mean_residual,20260660,11,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.15351401269435883,0.22014342599148434,-0.005933538717494635,inner_val_pr_auc_delta_vs_frozen_ar,0.0026070214807987213,0.28634896874427795,0.9998509287834167,true_train_and_true_inner_val_selection
train_only_video_mean_residual,20260660,12,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,train_only_video_mean_residual,0.15286323241889477,0.2197434767287045,-0.0063334879802744715,inner_val_pr_auc_delta_vs_frozen_ar,0.0026323702186346054,0.2867997884750366,0.9998799562454224,true_train_and_true_inner_val_selection
diagnostics_only_residual,20260660,1,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,diagnostics_only_residual,0.1569930836558342,0.22618927475474715,0.00011231004576817138,inner_val_pr_auc_delta_vs_frozen_ar,0.0021401632111519575,0.019377969205379486,0.02277686633169651,true_train_and_true_inner_val_selection
diagnostics_only_residual,20260660,2,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,diagnostics_only_residual,0.15670428052544594,0.2261933316999572,0.00011636699097822278,inner_val_pr_auc_delta_vs_frozen_ar,0.0021190063562244177,0.0197659470140934,0.029407862573862076,true_train_and_true_inner_val_selection
diagnostics_only_residual,20260660,3,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,diagnostics_only_residual,0.15694057755172253,0.2261976608607701,0.00012069615179111093,inner_val_pr_auc_delta_vs_frozen_ar,0.002110195579007268,0.03359869495034218,0.11323615163564682,true_train_and_true_inner_val_selection
diagnostics_only_residual,20260660,4,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,diagnostics_only_residual,0.1571565829217434,0.22615580478289699,7.884007391800729e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.0021418132819235325,0.20467378199100494,0.9125809669494629,true_train_and_true_inner_val_selection
diagnostics_only_residual,20260660,5,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,diagnostics_only_residual,0.1568131260573864,0.22604046335518438,-3.650135379459907e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.0021844166330993176,0.274821937084198,0.9933215975761414,true_train_and_true_inner_val_selection
diagnostics_only_residual,20260660,6,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,diagnostics_only_residual,0.15689573250710964,0.22588697430842486,-0.00018999040055411864,inner_val_pr_auc_delta_vs_frozen_ar,0.0022251217160373926,0.27656853199005127,0.9947443604469299,true_train_and_true_inner_val_selection
diagnostics_only_residual,20260660,7,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,diagnostics_only_residual,0.15685739647597075,0.22586849243840856,-0.0002084722705704145,inner_val_pr_auc_delta_vs_frozen_ar,0.002261362038552761,0.27423006296157837,0.9942595958709717,true_train_and_true_inner_val_selection
diagnostics_only_residual,20260660,8,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,diagnostics_only_residual,0.15656330808997154,0.22596823521772302,-0.00010872949125595444,inner_val_pr_auc_delta_vs_frozen_ar,0.0022916325833648443,0.26147526502609253,0.9881674647331238,true_train_and_true_inner_val_selection
diagnostics_only_residual,20260660,9,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,diagnostics_only_residual,0.15679239388555288,0.2260375371811621,-3.942752781688208e-05,inner_val_pr_auc_delta_vs_frozen_ar,0.002307538641616702,0.2426675260066986,0.9665060043334961,true_train_and_true_inner_val_selection
diagnostics_only_residual,20260660,10,,future_arousal_max_delta_rows_4_10_train_q90,binary,short_temporal_conv_residual,diagnostics_only_residual,0.15671770833432674,0.22622959423396233,0.0001526295249833498,inner_val_pr_auc_delta_vs_frozen_ar,0.0023117298260331154,0.23258689045906067,0.944907009601593,true_train_and_true_inner_val_selection
