control,control_gain,feature_mode,fold,offset_seconds,offset_specific_gain,real_gain,target,threshold
timestamp,0.0,cortical_pca64_delta,grouped_2,2.5,0.011608436839040004,0.011608436839040004,arousal__future_change_p3s_movement,0.075
video_time,0.0,cortical_pca64_delta,grouped_2,2.5,0.011608436839040004,0.011608436839040004,arousal__future_change_p3s_movement,0.075
ar,0.0,cortical_pca64_delta,grouped_2,3.0,0.01655411787741501,0.01655411787741501,arousal__future_change_p3s_movement,0.075
shuffled,0.0177645523204511,cortical_pca64_delta,grouped_2,3.0,-0.0012104344430360903,0.01655411787741501,arousal__future_change_p3s_movement,0.075
random,0.002007406776087295,cortical_pca64_delta,grouped_2,3.0,0.014546711101327714,0.01655411787741501,arousal__future_change_p3s_movement,0.075
timestamp,0.0,cortical_pca64_delta,grouped_2,3.0,0.01655411787741501,0.01655411787741501,arousal__future_change_p3s_movement,0.075
video_time,0.0,cortical_pca64_delta,grouped_2,3.0,0.01655411787741501,0.01655411787741501,arousal__future_change_p3s_movement,0.075
ar,0.003997688767157781,cortical_pca64_delta,grouped_2,4.0,0.00661425121779613,0.010611939984953911,arousal__future_change_p3s_movement,0.075
shuffled,0.018619428493466872,cortical_pca64_delta,grouped_2,4.0,-0.008007488508512961,0.010611939984953911,arousal__future_change_p3s_movement,0.075
random,0.014473539094407573,cortical_pca64_delta,grouped_2,4.0,-0.0038615991094536617,0.010611939984953911,arousal__future_change_p3s_movement,0.075
timestamp,-0.0032656584129716892,cortical_pca64_delta,grouped_2,4.0,0.0138775983979256,0.010611939984953911,arousal__future_change_p3s_movement,0.075
video_time,0.00025151884785712397,cortical_pca64_delta,grouped_2,4.0,0.010360421137096787,0.010611939984953911,arousal__future_change_p3s_movement,0.075
ar,0.006067708049846299,cortical_pca64_delta,grouped_2,6.0,-0.008192638539452457,-0.0021249304896061583,arousal__future_change_p3s_movement,0.075
shuffled,0.015099158474005836,cortical_pca64_delta,grouped_2,6.0,-0.017224088963611994,-0.0021249304896061583,arousal__future_change_p3s_movement,0.075
random,0.005898879913862565,cortical_pca64_delta,grouped_2,6.0,-0.008023810403468723,-0.0021249304896061583,arousal__future_change_p3s_movement,0.075
timestamp,-0.004275173370894586,cortical_pca64_delta,grouped_2,6.0,0.0021502428812884278,-0.0021249304896061583,arousal__future_change_p3s_movement,0.075
video_time,0.0048729240723768275,cortical_pca64_delta,grouped_2,6.0,-0.006997854561982986,-0.0021249304896061583,arousal__future_change_p3s_movement,0.075
ar,0.006271455622134048,cortical_pca64_delta,grouped_2,8.0,-0.017172031879371386,-0.010900576257237338,arousal__future_change_p3s_movement,0.075
shuffled,0.005920551603450341,cortical_pca64_delta,grouped_2,8.0,-0.01682112786068768,-0.010900576257237338,arousal__future_change_p3s_movement,0.075
random,0.03471558954480014,cortical_pca64_delta,grouped_2,8.0,-0.04561616580203748,-0.010900576257237338,arousal__future_change_p3s_movement,0.075
timestamp,-0.0020935506162111928,cortical_pca64_delta,grouped_2,8.0,-0.008807025641026145,-0.010900576257237338,arousal__future_change_p3s_movement,0.075
video_time,0.002168903994891086,cortical_pca64_delta,grouped_2,8.0,-0.013069480252128424,-0.010900576257237338,arousal__future_change_p3s_movement,0.075
ar,0.02459324204066793,cortical_pca64_delta,grouped_3,-8.0,0.0049571571692442196,0.029550399209912148,arousal__future_spike_1_3s,0.05
shuffled,0.03443077448523574,cortical_pca64_delta,grouped_3,-8.0,-0.00488037527532359,0.029550399209912148,arousal__future_spike_1_3s,0.05
random,0.027837615606074673,cortical_pca64_delta,grouped_3,-8.0,0.0017127836038374755,0.029550399209912148,arousal__future_spike_1_3s,0.05
timestamp,-0.0293487270255606,cortical_pca64_delta,grouped_3,-8.0,0.05889912623547275,0.029550399209912148,arousal__future_spike_1_3s,0.05
video_time,-0.023747636604682792,cortical_pca64_delta,grouped_3,-8.0,0.05329803581459494,0.029550399209912148,arousal__future_spike_1_3s,0.05
ar,0.01862932658696237,cortical_pca64_delta,grouped_3,-6.0,-0.004550132145366981,0.014079194441595388,arousal__future_spike_1_3s,0.05
shuffled,0.04225340965196617,cortical_pca64_delta,grouped_3,-6.0,-0.02817421521037078,0.014079194441595388,arousal__future_spike_1_3s,0.05
random,0.013646855403469382,cortical_pca64_delta,grouped_3,-6.0,0.00043233903812600616,0.014079194441595388,arousal__future_spike_1_3s,0.05
timestamp,-0.027361122106199592,cortical_pca64_delta,grouped_3,-6.0,0.04144031654779498,0.014079194441595388,arousal__future_spike_1_3s,0.05
video_time,-0.02411688008182375,cortical_pca64_delta,grouped_3,-6.0,0.03819607452341914,0.014079194441595388,arousal__future_spike_1_3s,0.05
ar,0.022162108931485014,cortical_pca64_delta,grouped_3,-4.0,-0.004294125073611321,0.017867983857873693,arousal__future_spike_1_3s,0.05
shuffled,0.03223755504817971,cortical_pca64_delta,grouped_3,-4.0,-0.014369571190306019,0.017867983857873693,arousal__future_spike_1_3s,0.05
random,0.03338681682727673,cortical_pca64_delta,grouped_3,-4.0,-0.01551883296940304,0.017867983857873693,arousal__future_spike_1_3s,0.05
timestamp,-0.024888768724531468,cortical_pca64_delta,grouped_3,-4.0,0.04275675258240516,0.017867983857873693,arousal__future_spike_1_3s,0.05
video_time,-0.02385027005717602,cortical_pca64_delta,grouped_3,-4.0,0.04171825391504971,0.017867983857873693,arousal__future_spike_1_3s,0.05
ar,0.03417161820858988,cortical_pca64_delta,grouped_3,-3.0,-0.00041491177692681847,0.033756706431663064,arousal__future_spike_1_3s,0.05
shuffled,0.030818281111083312,cortical_pca64_delta,grouped_3,-3.0,0.0029384253205797517,0.033756706431663064,arousal__future_spike_1_3s,0.05
random,0.040393343558355055,cortical_pca64_delta,grouped_3,-3.0,-0.006636637126691991,0.033756706431663064,arousal__future_spike_1_3s,0.05
timestamp,-0.01609312891959741,cortical_pca64_delta,grouped_3,-3.0,0.049849835351260474,0.033756706431663064,arousal__future_spike_1_3s,0.05
video_time,-0.01588374896201153,cortical_pca64_delta,grouped_3,-3.0,0.04964045539367459,0.033756706431663064,arousal__future_spike_1_3s,0.05
ar,0.03417161820858988,cortical_pca64_delta,grouped_3,-2.5,-0.014816066031437036,0.019355552177152846,arousal__future_spike_1_3s,0.05
shuffled,0.03047391912816716,cortical_pca64_delta,grouped_3,-2.5,-0.011118366951014313,0.019355552177152846,arousal__future_spike_1_3s,0.05
random,0.021789451036476226,cortical_pca64_delta,grouped_3,-2.5,-0.00243389885932338,0.019355552177152846,arousal__future_spike_1_3s,0.05
timestamp,-0.01609312891959741,cortical_pca64_delta,grouped_3,-2.5,0.035448681096750256,0.019355552177152846,arousal__future_spike_1_3s,0.05
video_time,-0.01588374896201153,cortical_pca64_delta,grouped_3,-2.5,0.035239301139164375,0.019355552177152846,arousal__future_spike_1_3s,0.05
ar,0.03805082401138615,cortical_pca64_delta,grouped_3,-2.0,-0.007589027245113955,0.030461796766272198,arousal__future_spike_1_3s,0.05
shuffled,0.04736740445118193,cortical_pca64_delta,grouped_3,-2.0,-0.01690560768490973,0.030461796766272198,arousal__future_spike_1_3s,0.05
random,0.041950244879847165,cortical_pca64_delta,grouped_3,-2.0,-0.011488448113574967,0.030461796766272198,arousal__future_spike_1_3s,0.05
timestamp,-0.009150365085360851,cortical_pca64_delta,grouped_3,-2.0,0.03961216185163305,0.030461796766272198,arousal__future_spike_1_3s,0.05
video_time,-0.00897930098234953,cortical_pca64_delta,grouped_3,-2.0,0.03944109774862173,0.030461796766272198,arousal__future_spike_1_3s,0.05
ar,0.03805082401138615,cortical_pca64_delta,grouped_3,-1.5,-0.025403866645847706,0.012646957365538447,arousal__future_spike_1_3s,0.05
shuffled,0.03948539965672926,cortical_pca64_delta,grouped_3,-1.5,-0.02683844229119081,0.012646957365538447,arousal__future_spike_1_3s,0.05
random,0.03450620832768014,cortical_pca64_delta,grouped_3,-1.5,-0.021859250962141696,0.012646957365538447,arousal__future_spike_1_3s,0.05
timestamp,-0.009150365085360851,cortical_pca64_delta,grouped_3,-1.5,0.021797322450899298,0.012646957365538447,arousal__future_spike_1_3s,0.05
video_time,-0.00897930098234953,cortical_pca64_delta,grouped_3,-1.5,0.021626258347887978,0.012646957365538447,arousal__future_spike_1_3s,0.05
ar,0.027113498529672486,cortical_pca64_delta,grouped_3,-1.0,-0.01395193813316642,0.013161560396506067,arousal__future_spike_1_3s,0.05
shuffled,0.025601731837091635,cortical_pca64_delta,grouped_3,-1.0,-0.012440171440585568,0.013161560396506067,arousal__future_spike_1_3s,0.05
random,0.016993256247276933,cortical_pca64_delta,grouped_3,-1.0,-0.0038316958507708665,0.013161560396506067,arousal__future_spike_1_3s,0.05
timestamp,-0.00783755611473183,cortical_pca64_delta,grouped_3,-1.0,0.020999116511237897,0.013161560396506067,arousal__future_spike_1_3s,0.05
video_time,-0.007817498380783133,cortical_pca64_delta,grouped_3,-1.0,0.0209790587772892,0.013161560396506067,arousal__future_spike_1_3s,0.05
ar,0.027113498529672486,cortical_pca64_delta,grouped_3,-0.5,-0.025116976235909083,0.001996522293763403,arousal__future_spike_1_3s,0.05
shuffled,0.038095577957699966,cortical_pca64_delta,grouped_3,-0.5,-0.03609905566393656,0.001996522293763403,arousal__future_spike_1_3s,0.05
random,0.02244542943395933,cortical_pca64_delta,grouped_3,-0.5,-0.020448907140195927,0.001996522293763403,arousal__future_spike_1_3s,0.05
timestamp,-0.00783755611473183,cortical_pca64_delta,grouped_3,-0.5,0.009834078408495234,0.001996522293763403,arousal__future_spike_1_3s,0.05
video_time,-0.007817498380783133,cortical_pca64_delta,grouped_3,-0.5,0.009814020674546536,0.001996522293763403,arousal__future_spike_1_3s,0.05
ar,0.0,cortical_pca64_delta,grouped_3,0.5,0.018075159455832435,0.018075159455832435,arousal__future_spike_1_3s,0.05
shuffled,0.007531851337287454,cortical_pca64_delta,grouped_3,0.5,0.01054330811854498,0.018075159455832435,arousal__future_spike_1_3s,0.05
random,-0.0019463847620642127,cortical_pca64_delta,grouped_3,0.5,0.020021544217896647,0.018075159455832435,arousal__future_spike_1_3s,0.05
timestamp,0.0,cortical_pca64_delta,grouped_3,0.5,0.018075159455832435,0.018075159455832435,arousal__future_spike_1_3s,0.05
video_time,0.0,cortical_pca64_delta,grouped_3,0.5,0.018075159455832435,0.018075159455832435,arousal__future_spike_1_3s,0.05
ar,0.0,cortical_pca64_delta,grouped_3,1.0,0.04082804043349153,0.04082804043349153,arousal__future_spike_1_3s,0.05
shuffled,-0.0019096334296231365,cortical_pca64_delta,grouped_3,1.0,0.04273767386311467,0.04082804043349153,arousal__future_spike_1_3s,0.05
random,-0.004921535124370657,cortical_pca64_delta,grouped_3,1.0,0.04574957555786219,0.04082804043349153,arousal__future_spike_1_3s,0.05
timestamp,0.0,cortical_pca64_delta,grouped_3,1.0,0.04082804043349153,0.04082804043349153,arousal__future_spike_1_3s,0.05
video_time,0.0,cortical_pca64_delta,grouped_3,1.0,0.04082804043349153,0.04082804043349153,arousal__future_spike_1_3s,0.05
ar,0.004260831262662301,cortical_pca64_delta,grouped_3,1.5,0.0395228160655538,0.0437836473282161,arousal__future_spike_1_3s,0.05
shuffled,0.009433389882802234,cortical_pca64_delta,grouped_3,1.5,0.03435025744541387,0.0437836473282161,arousal__future_spike_1_3s,0.05
random,0.005534799206409202,cortical_pca64_delta,grouped_3,1.5,0.0382488481218069,0.0437836473282161,arousal__future_spike_1_3s,0.05
timestamp,0.004188747073504306,cortical_pca64_delta,grouped_3,1.5,0.039594900254711796,0.0437836473282161,arousal__future_spike_1_3s,0.05
video_time,0.0009261392890586861,cortical_pca64_delta,grouped_3,1.5,0.042857508039157416,0.0437836473282161,arousal__future_spike_1_3s,0.05
ar,0.004260831262662301,cortical_pca64_delta,grouped_3,2.0,0.03501607621047109,0.03927690747313339,arousal__future_spike_1_3s,0.05
shuffled,0.023277591894739214,cortical_pca64_delta,grouped_3,2.0,0.01599931557839418,0.03927690747313339,arousal__future_spike_1_3s,0.05
random,0.005012591773954911,cortical_pca64_delta,grouped_3,2.0,0.03426431569917848,0.03927690747313339,arousal__future_spike_1_3s,0.05
timestamp,0.004188747073504306,cortical_pca64_delta,grouped_3,2.0,0.03508816039962909,0.03927690747313339,arousal__future_spike_1_3s,0.05
video_time,0.0009261392890586861,cortical_pca64_delta,grouped_3,2.0,0.03835076818407471,0.03927690747313339,arousal__future_spike_1_3s,0.05
ar,0.007703695453445125,cortical_pca64_delta,grouped_3,2.5,0.035805211852208696,0.04350890730565382,arousal__future_spike_1_3s,0.05
shuffled,0.009459913964053657,cortical_pca64_delta,grouped_3,2.5,0.034048993341600164,0.04350890730565382,arousal__future_spike_1_3s,0.05
random,0.010902097414502043,cortical_pca64_delta,grouped_3,2.5,0.03260680989115178,0.04350890730565382,arousal__future_spike_1_3s,0.05
timestamp,0.006844880811990334,cortical_pca64_delta,grouped_3,2.5,0.03666402649366349,0.04350890730565382,arousal__future_spike_1_3s,0.05
video_time,0.0029568044233149182,cortical_pca64_delta,grouped_3,2.5,0.0405521028823389,0.04350890730565382,arousal__future_spike_1_3s,0.05
ar,0.007703695453445125,cortical_pca64_delta,grouped_3,3.0,0.03577412814105774,0.04347782359450286,arousal__future_spike_1_3s,0.05
shuffled,0.003313849814570835,cortical_pca64_delta,grouped_3,3.0,0.04016397377993203,0.04347782359450286,arousal__future_spike_1_3s,0.05
random,0.009909137208910235,cortical_pca64_delta,grouped_3,3.0,0.03356868638559263,0.04347782359450286,arousal__future_spike_1_3s,0.05
timestamp,0.006844880811990334,cortical_pca64_delta,grouped_3,3.0,0.03663294278251253,0.04347782359450286,arousal__future_spike_1_3s,0.05
video_time,0.0029568044233149182,cortical_pca64_delta,grouped_3,3.0,0.040521019171187944,0.04347782359450286,arousal__future_spike_1_3s,0.05
ar,0.004121798730933934,cortical_pca64_delta,grouped_3,4.0,0.026713876110931123,0.030835674841865057,arousal__future_spike_1_3s,0.05
shuffled,0.016181073016489855,cortical_pca64_delta,grouped_3,4.0,0.014654601825375202,0.030835674841865057,arousal__future_spike_1_3s,0.05
random,-0.002877927561905691,cortical_pca64_delta,grouped_3,4.0,0.03371360240377075,0.030835674841865057,arousal__future_spike_1_3s,0.05
timestamp,0.008814338613639144,cortical_pca64_delta,grouped_3,4.0,0.022021336228225913,0.030835674841865057,arousal__future_spike_1_3s,0.05
video_time,0.01071497269734814,cortical_pca64_delta,grouped_3,4.0,0.020120702144516917,0.030835674841865057,arousal__future_spike_1_3s,0.05
ar,0.0029700909213275506,cortical_pca64_delta,grouped_3,6.0,0.006694061519665839,0.00966415244099339,arousal__future_spike_1_3s,0.05
shuffled,0.01192609528883809,cortical_pca64_delta,grouped_3,6.0,-0.0022619428478447,0.00966415244099339,arousal__future_spike_1_3s,0.05
random,0.014909652287067754,cortical_pca64_delta,grouped_3,6.0,-0.005245499846074364,0.00966415244099339,arousal__future_spike_1_3s,0.05
timestamp,0.011368695812673302,cortical_pca64_delta,grouped_3,6.0,-0.0017045433716799119,0.00966415244099339,arousal__future_spike_1_3s,0.05
video_time,0.003801965158521714,cortical_pca64_delta,grouped_3,6.0,0.005862187282471676,0.00966415244099339,arousal__future_spike_1_3s,0.05
ar,0.008441180534090376,cortical_pca64_delta,grouped_3,8.0,0.0018914207392998206,0.010332601273390196,arousal__future_spike_1_3s,0.05
shuffled,0.01550467159192881,cortical_pca64_delta,grouped_3,8.0,-0.005172070318538613,0.010332601273390196,arousal__future_spike_1_3s,0.05
random,0.012987539790089264,cortical_pca64_delta,grouped_3,8.0,-0.002654938516699068,0.010332601273390196,arousal__future_spike_1_3s,0.05
timestamp,0.009252745704868226,cortical_pca64_delta,grouped_3,8.0,0.0010798555685219702,0.010332601273390196,arousal__future_spike_1_3s,0.05
video_time,0.00534996830855719,cortical_pca64_delta,grouped_3,8.0,0.004982632964833006,0.010332601273390196,arousal__future_spike_1_3s,0.05
ar,0.02189577040715107,cortical_pca64_delta,grouped_3,-8.0,-0.036854009770402346,-0.014958239363251274,arousal__future_spike_1_3s,0.075
shuffled,0.0213763843954482,cortical_pca64_delta,grouped_3,-8.0,-0.036334623758699475,-0.014958239363251274,arousal__future_spike_1_3s,0.075
random,0.028640932566451033,cortical_pca64_delta,grouped_3,-8.0,-0.04359917192970231,-0.014958239363251274,arousal__future_spike_1_3s,0.075
timestamp,-0.016756356345002832,cortical_pca64_delta,grouped_3,-8.0,0.0017981169817515574,-0.014958239363251274,arousal__future_spike_1_3s,0.075
video_time,-0.011411607582049912,cortical_pca64_delta,grouped_3,-8.0,-0.003546631781201362,-0.014958239363251274,arousal__future_spike_1_3s,0.075
ar,0.017782361832796578,cortical_pca64_delta,grouped_3,-6.0,-0.025520055537700426,-0.0077376937049038474,arousal__future_spike_1_3s,0.075
shuffled,0.002243019338781016,cortical_pca64_delta,grouped_3,-6.0,-0.009980713043684863,-0.0077376937049038474,arousal__future_spike_1_3s,0.075
random,0.009986034483043138,cortical_pca64_delta,grouped_3,-6.0,-0.017723728187946985,-0.0077376937049038474,arousal__future_spike_1_3s,0.075
timestamp,-0.019949583268423693,cortical_pca64_delta,grouped_3,-6.0,0.012211889563519845,-0.0077376937049038474,arousal__future_spike_1_3s,0.075
video_time,-0.013353055300938416,cortical_pca64_delta,grouped_3,-6.0,0.005615361596034568,-0.0077376937049038474,arousal__future_spike_1_3s,0.075
ar,0.017466700555768072,cortical_pca64_delta,grouped_3,-4.0,-0.035583056676896874,-0.0181163561211288,arousal__future_spike_1_3s,0.075
shuffled,0.01255724341997877,cortical_pca64_delta,grouped_3,-4.0,-0.03067359954110757,-0.0181163561211288,arousal__future_spike_1_3s,0.075
random,0.016236825468971233,cortical_pca64_delta,grouped_3,-4.0,-0.034353181590100035,-0.0181163561211288,arousal__future_spike_1_3s,0.075
timestamp,-0.012856445728367541,cortical_pca64_delta,grouped_3,-4.0,-0.005259910392761261,-0.0181163561211288,arousal__future_spike_1_3s,0.075
video_time,-0.010484964377637684,cortical_pca64_delta,grouped_3,-4.0,-0.007631391743491117,-0.0181163561211288,arousal__future_spike_1_3s,0.075
ar,0.0282139526776517,cortical_pca64_delta,grouped_3,-3.0,-0.02113652378879216,0.007077428888859538,arousal__future_spike_1_3s,0.075
shuffled,0.02518903251369914,cortical_pca64_delta,grouped_3,-3.0,-0.0181116036248396,0.007077428888859538,arousal__future_spike_1_3s,0.075
random,0.024887279121782263,cortical_pca64_delta,grouped_3,-3.0,-0.017809850232922725,0.007077428888859538,arousal__future_spike_1_3s,0.075
timestamp,-0.009807095795486068,cortical_pca64_delta,grouped_3,-3.0,0.016884524684345606,0.007077428888859538,arousal__future_spike_1_3s,0.075
video_time,-0.0071830720708081774,cortical_pca64_delta,grouped_3,-3.0,0.014260500959667716,0.007077428888859538,arousal__future_spike_1_3s,0.075
ar,0.0282139526776517,cortical_pca64_delta,grouped_3,-2.5,-0.030655167768538855,-0.0024412150908871555,arousal__future_spike_1_3s,0.075
shuffled,0.03167636850274297,cortical_pca64_delta,grouped_3,-2.5,-0.034117583593630124,-0.0024412150908871555,arousal__future_spike_1_3s,0.075
random,0.02932161099799724,cortical_pca64_delta,grouped_3,-2.5,-0.031762826088884394,-0.0024412150908871555,arousal__future_spike_1_3s,0.075
timestamp,-0.009807095795486068,cortical_pca64_delta,grouped_3,-2.5,0.007365880704598912,-0.0024412150908871555,arousal__future_spike_1_3s,0.075
video_time,-0.0071830720708081774,cortical_pca64_delta,grouped_3,-2.5,0.004741856979921022,-0.0024412150908871555,arousal__future_spike_1_3s,0.075
ar,0.032111410888416514,cortical_pca64_delta,grouped_3,-2.0,-0.018559995956147185,0.013551414932269329,arousal__future_spike_1_3s,0.075
shuffled,0.01746121495587677,cortical_pca64_delta,grouped_3,-2.0,-0.00390980002360744,0.013551414932269329,arousal__future_spike_1_3s,0.075
random,0.03816160860348994,cortical_pca64_delta,grouped_3,-2.0,-0.02461019367122061,0.013551414932269329,arousal__future_spike_1_3s,0.075
timestamp,-0.005984755515943949,cortical_pca64_delta,grouped_3,-2.0,0.019536170448213278,0.013551414932269329,arousal__future_spike_1_3s,0.075
video_time,-0.0037382077084353316,cortical_pca64_delta,grouped_3,-2.0,0.01728962264070466,0.013551414932269329,arousal__future_spike_1_3s,0.075
ar,0.032111410888416514,cortical_pca64_delta,grouped_3,-1.5,-0.021380268037929445,0.010731142850487069,arousal__future_spike_1_3s,0.075
shuffled,0.021078473988601132,cortical_pca64_delta,grouped_3,-1.5,-0.010347331138114063,0.010731142850487069,arousal__future_spike_1_3s,0.075
random,0.03192335138919916,cortical_pca64_delta,grouped_3,-1.5,-0.021192208538712093,0.010731142850487069,arousal__future_spike_1_3s,0.075
timestamp,-0.005984755515943949,cortical_pca64_delta,grouped_3,-1.5,0.016715898366431017,0.010731142850487069,arousal__future_spike_1_3s,0.075
video_time,-0.0037382077084353316,cortical_pca64_delta,grouped_3,-1.5,0.0144693505589224,0.010731142850487069,arousal__future_spike_1_3s,0.075
ar,0.022869141633409917,cortical_pca64_delta,grouped_3,-1.0,-0.007174079452808874,0.015695062180601044,arousal__future_spike_1_3s,0.075
shuffled,0.011530150850740828,cortical_pca64_delta,grouped_3,-1.0,0.004164911329860216,0.015695062180601044,arousal__future_spike_1_3s,0.075
random,0.018335773389256127,cortical_pca64_delta,grouped_3,-1.0,-0.0026407112086550832,0.015695062180601044,arousal__future_spike_1_3s,0.075
timestamp,-0.005023124151210492,cortical_pca64_delta,grouped_3,-1.0,0.020718186331811536,0.015695062180601044,arousal__future_spike_1_3s,0.075
video_time,-0.0034595021739159265,cortical_pca64_delta,grouped_3,-1.0,0.01915456435451697,0.015695062180601044,arousal__future_spike_1_3s,0.075
ar,0.022869141633409917,cortical_pca64_delta,grouped_3,-0.5,-0.014167981431548543,0.008701160201861374,arousal__future_spike_1_3s,0.075
shuffled,0.007382048056546686,cortical_pca64_delta,grouped_3,-0.5,0.0013191121453146881,0.008701160201861374,arousal__future_spike_1_3s,0.075
random,0.031140273319121503,cortical_pca64_delta,grouped_3,-0.5,-0.02243911311726013,0.008701160201861374,arousal__future_spike_1_3s,0.075
timestamp,-0.005023124151210492,cortical_pca64_delta,grouped_3,-0.5,0.013724284353071867,0.008701160201861374,arousal__future_spike_1_3s,0.075
video_time,-0.0034595021739159265,cortical_pca64_delta,grouped_3,-0.5,0.0121606623757773,0.008701160201861374,arousal__future_spike_1_3s,0.075
ar,0.0,cortical_pca64_delta,grouped_3,0.5,0.016232501559346246,0.016232501559346246,arousal__future_spike_1_3s,0.075
shuffled,-0.01361947758921575,cortical_pca64_delta,grouped_3,0.5,0.029851979148561997,0.016232501559346246,arousal__future_spike_1_3s,0.075
random,0.0017846986093850437,cortical_pca64_delta,grouped_3,0.5,0.014447802949961203,0.016232501559346246,arousal__future_spike_1_3s,0.075
timestamp,0.0,cortical_pca64_delta,grouped_3,0.5,0.016232501559346246,0.016232501559346246,arousal__future_spike_1_3s,0.075
video_time,0.0,cortical_pca64_delta,grouped_3,0.5,0.016232501559346246,0.016232501559346246,arousal__future_spike_1_3s,0.075
ar,0.0,cortical_pca64_delta,grouped_3,1.0,0.03781002748998255,0.03781002748998255,arousal__future_spike_1_3s,0.075
shuffled,-0.010531623362799558,cortical_pca64_delta,grouped_3,1.0,0.04834165085278211,0.03781002748998255,arousal__future_spike_1_3s,0.075
random,0.0026706217897116136,cortical_pca64_delta,grouped_3,1.0,0.03513940570027094,0.03781002748998255,arousal__future_spike_1_3s,0.075
timestamp,0.0,cortical_pca64_delta,grouped_3,1.0,0.03781002748998255,0.03781002748998255,arousal__future_spike_1_3s,0.075
video_time,0.0,cortical_pca64_delta,grouped_3,1.0,0.03781002748998255,0.03781002748998255,arousal__future_spike_1_3s,0.075
ar,0.001412193445754606,cortical_pca64_delta,grouped_3,1.5,0.03043041353984302,0.03184260698559763,arousal__future_spike_1_3s,0.075
shuffled,0.0021304764552307898,cortical_pca64_delta,grouped_3,1.5,0.029712130530366837,0.03184260698559763,arousal__future_spike_1_3s,0.075
random,0.0006148576978486919,cortical_pca64_delta,grouped_3,1.5,0.031227749287748935,0.03184260698559763,arousal__future_spike_1_3s,0.075
timestamp,0.0029918896345682705,cortical_pca64_delta,grouped_3,1.5,0.028850717351029356,0.03184260698559763,arousal__future_spike_1_3s,0.075
video_time,0.0015751984822328646,cortical_pca64_delta,grouped_3,1.5,0.030267408503364762,0.03184260698559763,arousal__future_spike_1_3s,0.075
ar,0.001412193445754606,cortical_pca64_delta,grouped_3,2.0,0.030153007875111798,0.031565201320866404,arousal__future_spike_1_3s,0.075
shuffled,-0.008865955468338294,cortical_pca64_delta,grouped_3,2.0,0.0404311567892047,0.031565201320866404,arousal__future_spike_1_3s,0.075
random,0.004843258681774487,cortical_pca64_delta,grouped_3,2.0,0.026721942639091917,0.031565201320866404,arousal__future_spike_1_3s,0.075
timestamp,0.0029918896345682705,cortical_pca64_delta,grouped_3,2.0,0.028573311686298133,0.031565201320866404,arousal__future_spike_1_3s,0.075
video_time,0.0015751984822328646,cortical_pca64_delta,grouped_3,2.0,0.02999000283863354,0.031565201320866404,arousal__future_spike_1_3s,0.075
ar,0.004843364223099222,cortical_pca64_delta,grouped_3,2.5,0.0342167667337602,0.039060130956859423,arousal__future_spike_1_3s,0.075
shuffled,0.007491857466378982,cortical_pca64_delta,grouped_3,2.5,0.03156827349048044,0.039060130956859423,arousal__future_spike_1_3s,0.075
random,0.0021816068756774776,cortical_pca64_delta,grouped_3,2.5,0.036878524081181946,0.039060130956859423,arousal__future_spike_1_3s,0.075
timestamp,0.004326733706197919,cortical_pca64_delta,grouped_3,2.5,0.034733397250661505,0.039060130956859423,arousal__future_spike_1_3s,0.075
video_time,0.0031427516331049288,cortical_pca64_delta,grouped_3,2.5,0.035917379323754495,0.039060130956859423,arousal__future_spike_1_3s,0.075
ar,0.004843364223099222,cortical_pca64_delta,grouped_3,3.0,0.043631819332828975,0.0484751835559282,arousal__future_spike_1_3s,0.075
shuffled,0.0032329006690381412,cortical_pca64_delta,grouped_3,3.0,0.045242282886890056,0.0484751835559282,arousal__future_spike_1_3s,0.075
random,0.008150029547856291,cortical_pca64_delta,grouped_3,3.0,0.040325154008071906,0.0484751835559282,arousal__future_spike_1_3s,0.075
timestamp,0.004326733706197919,cortical_pca64_delta,grouped_3,3.0,0.04414844984973028,0.0484751835559282,arousal__future_spike_1_3s,0.075
video_time,0.0031427516331049288,cortical_pca64_delta,grouped_3,3.0,0.04533243192282327,0.0484751835559282,arousal__future_spike_1_3s,0.075
ar,0.007387869366848265,cortical_pca64_delta,grouped_3,4.0,0.04893573997426878,0.05632360934111705,arousal__future_spike_1_3s,0.075
shuffled,0.002279197834041402,cortical_pca64_delta,grouped_3,4.0,0.054044411507075646,0.05632360934111705,arousal__future_spike_1_3s,0.075
random,0.020621733748003024,cortical_pca64_delta,grouped_3,4.0,0.035701875593114024,0.05632360934111705,arousal__future_spike_1_3s,0.075
timestamp,0.004627362704842805,cortical_pca64_delta,grouped_3,4.0,0.05169624663627424,0.05632360934111705,arousal__future_spike_1_3s,0.075
video_time,0.009332552061273092,cortical_pca64_delta,grouped_3,4.0,0.046991057279843956,0.05632360934111705,arousal__future_spike_1_3s,0.075
ar,0.007816987851724716,cortical_pca64_delta,grouped_3,6.0,0.025330272755888894,0.03314726060761361,arousal__future_spike_1_3s,0.075
shuffled,-0.0013003130750646186,cortical_pca64_delta,grouped_3,6.0,0.03444757368267823,0.03314726060761361,arousal__future_spike_1_3s,0.075
random,-0.00365050932540531,cortical_pca64_delta,grouped_3,6.0,0.03679776993301892,0.03314726060761361,arousal__future_spike_1_3s,0.075
timestamp,0.004330614970098068,cortical_pca64_delta,grouped_3,6.0,0.028816645637515542,0.03314726060761361,arousal__future_spike_1_3s,0.075
