context_specific_gain,control,control_gain,feature_mode,fold,real_gain,target,threshold,window_name
-0.014478796794254678,ar,-0.02008768148829526,cortical_pca_64,grouped_4,-0.03456647828254994,arousal__future_change_p3s_movement,0.05,causal_past_5s
0.010214341087071921,shuffled,-0.04478081936962186,cortical_pca_64,grouped_4,-0.03456647828254994,arousal__future_change_p3s_movement,0.05,causal_past_5s
0.009902510981670276,random,-0.044468989264220216,cortical_pca_64,grouped_4,-0.03456647828254994,arousal__future_change_p3s_movement,0.05,causal_past_5s
0.05015136668556358,timestamp,-0.08471784496811352,cortical_pca_64,grouped_4,-0.03456647828254994,arousal__future_change_p3s_movement,0.05,causal_past_5s
0.044820055852529794,video_time,-0.07938653413507973,cortical_pca_64,grouped_4,-0.03456647828254994,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.005358444103690324,ar,-0.024268313399853525,cortical_pca_64,grouped_4,-0.02962675750354385,arousal__future_change_p3s_movement,0.075,causal_past_3s
0.004203808730233932,shuffled,-0.03383056623377778,cortical_pca_64,grouped_4,-0.02962675750354385,arousal__future_change_p3s_movement,0.075,causal_past_3s
0.012485466841520493,random,-0.04211222434506434,cortical_pca_64,grouped_4,-0.02962675750354385,arousal__future_change_p3s_movement,0.075,causal_past_3s
0.027316960019071745,timestamp,-0.056943717522615594,cortical_pca_64,grouped_4,-0.02962675750354385,arousal__future_change_p3s_movement,0.075,causal_past_3s
0.02922246706532225,video_time,-0.0588492245688661,cortical_pca_64,grouped_4,-0.02962675750354385,arousal__future_change_p3s_movement,0.075,causal_past_3s
-0.01939483760351579,ar,-0.02955935943816712,cortical_pca_64,grouped_4,-0.04895419704168291,arousal__future_change_p3s_movement,0.075,causal_past_5s
0.003469370588184306,shuffled,-0.05242356762986722,cortical_pca_64,grouped_4,-0.04895419704168291,arousal__future_change_p3s_movement,0.075,causal_past_5s
0.010854676134589958,random,-0.05980887317627287,cortical_pca_64,grouped_4,-0.04895419704168291,arousal__future_change_p3s_movement,0.075,causal_past_5s
0.020835063305154444,timestamp,-0.06978926034683736,cortical_pca_64,grouped_4,-0.04895419704168291,arousal__future_change_p3s_movement,0.075,causal_past_5s
0.021839793049109685,video_time,-0.0707939900907926,cortical_pca_64,grouped_4,-0.04895419704168291,arousal__future_change_p3s_movement,0.075,causal_past_5s
-0.06049814799808767,ar,0.022184012376172513,cortical_pca64_delta,grouped_0,-0.03831413562191516,arousal__future_spike_1_3s,0.05,causal_past_3s
0.004825829694116379,shuffled,-0.04313996531603154,cortical_pca64_delta,grouped_0,-0.03831413562191516,arousal__future_spike_1_3s,0.05,causal_past_3s
0.022378770723152586,random,-0.06069290634506774,cortical_pca64_delta,grouped_0,-0.03831413562191516,arousal__future_spike_1_3s,0.05,causal_past_3s
0.008752213432731554,timestamp,-0.04706634905464671,cortical_pca64_delta,grouped_0,-0.03831413562191516,arousal__future_spike_1_3s,0.05,causal_past_3s
-0.0010641154441980716,video_time,-0.037250020177717086,cortical_pca64_delta,grouped_0,-0.03831413562191516,arousal__future_spike_1_3s,0.05,causal_past_3s
-0.04290672617669161,ar,0.009324850319492262,cortical_pca64_delta,grouped_0,-0.03358187585719935,arousal__future_spike_1_3s,0.05,causal_past_5s
0.02268165366485586,shuffled,-0.05626352952205521,cortical_pca64_delta,grouped_0,-0.03358187585719935,arousal__future_spike_1_3s,0.05,causal_past_5s
0.048373379915714,random,-0.08195525577291335,cortical_pca64_delta,grouped_0,-0.03358187585719935,arousal__future_spike_1_3s,0.05,causal_past_5s
0.08518328413258076,timestamp,-0.11876515998978011,cortical_pca64_delta,grouped_0,-0.03358187585719935,arousal__future_spike_1_3s,0.05,causal_past_5s
0.020330384612943758,video_time,-0.05391226047014311,cortical_pca64_delta,grouped_0,-0.03358187585719935,arousal__future_spike_1_3s,0.05,causal_past_5s
-0.06483607532327407,ar,0.035639860447237715,cortical_pca64_delta,grouped_0,-0.029196214876036353,arousal__future_spike_1_3s,0.075,causal_past_3s
0.0061365366499126495,shuffled,-0.035332751525949,cortical_pca64_delta,grouped_0,-0.029196214876036353,arousal__future_spike_1_3s,0.075,causal_past_3s
-0.010423062813315426,random,-0.018773152062720927,cortical_pca64_delta,grouped_0,-0.029196214876036353,arousal__future_spike_1_3s,0.075,causal_past_3s
-0.007055325902786819,timestamp,-0.022140888973249534,cortical_pca64_delta,grouped_0,-0.029196214876036353,arousal__future_spike_1_3s,0.075,causal_past_3s
0.008313267663659418,video_time,-0.03750948253969577,cortical_pca64_delta,grouped_0,-0.029196214876036353,arousal__future_spike_1_3s,0.075,causal_past_3s
-0.05679368924923622,ar,0.011874854980107985,cortical_pca64_delta,grouped_0,-0.04491883426912824,arousal__future_spike_1_3s,0.075,causal_past_5s
-0.009739322582002413,shuffled,-0.035179511687125825,cortical_pca64_delta,grouped_0,-0.04491883426912824,arousal__future_spike_1_3s,0.075,causal_past_5s
0.03277866534865326,random,-0.0776974996177815,cortical_pca64_delta,grouped_0,-0.04491883426912824,arousal__future_spike_1_3s,0.075,causal_past_5s
0.016338791943181136,timestamp,-0.061257626212309374,cortical_pca64_delta,grouped_0,-0.04491883426912824,arousal__future_spike_1_3s,0.075,causal_past_5s
0.009973953869860802,video_time,-0.05489278813898904,cortical_pca64_delta,grouped_0,-0.04491883426912824,arousal__future_spike_1_3s,0.075,causal_past_5s
-0.05345071603196816,ar,-0.015046648229524506,cortical_pca64_delta,grouped_0,-0.06849736426149267,arousal__future_change_p3s_movement,0.05,causal_past_3s
0.023187615967680764,shuffled,-0.09168498022917343,cortical_pca64_delta,grouped_0,-0.06849736426149267,arousal__future_change_p3s_movement,0.05,causal_past_3s
0.005337469182435661,random,-0.07383483344392833,cortical_pca64_delta,grouped_0,-0.06849736426149267,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.01898309157358724,timestamp,-0.049514272687905425,cortical_pca64_delta,grouped_0,-0.06849736426149267,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.019539343679269072,video_time,-0.048958020582223594,cortical_pca64_delta,grouped_0,-0.06849736426149267,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.05602154158265249,ar,-0.01805929811995155,cortical_pca64_delta,grouped_0,-0.07408083970260404,arousal__future_change_p3s_movement,0.05,causal_past_5s
0.020210166557336706,shuffled,-0.09429100625994075,cortical_pca64_delta,grouped_0,-0.07408083970260404,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.003209844980031018,random,-0.07087099472257302,cortical_pca64_delta,grouped_0,-0.07408083970260404,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.016010121771402208,timestamp,-0.05807071793120183,cortical_pca64_delta,grouped_0,-0.07408083970260404,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.014237883424876807,video_time,-0.05984295627772723,cortical_pca64_delta,grouped_0,-0.07408083970260404,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.05060908841027684,ar,-0.0007740323241062219,cortical_pca64_delta,grouped_0,-0.05138312073438306,arousal__future_change_p3s_movement,0.075,causal_past_3s
0.03328756171934663,shuffled,-0.08467068245372969,cortical_pca64_delta,grouped_0,-0.05138312073438306,arousal__future_change_p3s_movement,0.075,causal_past_3s
0.01881262623505109,random,-0.07019574696943415,cortical_pca64_delta,grouped_0,-0.05138312073438306,arousal__future_change_p3s_movement,0.075,causal_past_3s
-0.023813799728209045,timestamp,-0.027569321006174013,cortical_pca64_delta,grouped_0,-0.05138312073438306,arousal__future_change_p3s_movement,0.075,causal_past_3s
-0.02120223125198345,video_time,-0.03018088948239961,cortical_pca64_delta,grouped_0,-0.05138312073438306,arousal__future_change_p3s_movement,0.075,causal_past_3s
-0.021984469750808033,ar,-0.010627097695895094,cortical_pca64_delta,grouped_0,-0.03261156744670313,arousal__future_change_p3s_movement,0.075,causal_past_5s
0.05878377021969139,shuffled,-0.09139533766639452,cortical_pca64_delta,grouped_0,-0.03261156744670313,arousal__future_change_p3s_movement,0.075,causal_past_5s
0.07202426446238869,random,-0.10463583190909181,cortical_pca64_delta,grouped_0,-0.03261156744670313,arousal__future_change_p3s_movement,0.075,causal_past_5s
0.014585579051273584,timestamp,-0.04719714649797671,cortical_pca64_delta,grouped_0,-0.03261156744670313,arousal__future_change_p3s_movement,0.075,causal_past_5s
0.018594616807111553,video_time,-0.05120618425381468,cortical_pca64_delta,grouped_0,-0.03261156744670313,arousal__future_change_p3s_movement,0.075,causal_past_5s
-0.07058319340772495,ar,0.04268493926901962,cortical_pca64_delta,grouped_1,-0.027898254138705336,arousal__future_spike_1_3s,0.05,causal_past_3s
0.006258628680160416,shuffled,-0.03415688281886575,cortical_pca64_delta,grouped_1,-0.027898254138705336,arousal__future_spike_1_3s,0.05,causal_past_3s
0.0396883269994181,random,-0.06758658113812344,cortical_pca64_delta,grouped_1,-0.027898254138705336,arousal__future_spike_1_3s,0.05,causal_past_3s
-0.002883593791484035,timestamp,-0.0250146603472213,cortical_pca64_delta,grouped_1,-0.027898254138705336,arousal__future_spike_1_3s,0.05,causal_past_3s
0.004935743914957241,video_time,-0.03283399805366258,cortical_pca64_delta,grouped_1,-0.027898254138705336,arousal__future_spike_1_3s,0.05,causal_past_3s
-0.12650811782493204,ar,0.03949020431976058,cortical_pca64_delta,grouped_1,-0.08701791350517146,arousal__future_spike_1_3s,0.05,causal_past_5s
-0.025420228483734375,shuffled,-0.06159768502143709,cortical_pca64_delta,grouped_1,-0.08701791350517146,arousal__future_spike_1_3s,0.05,causal_past_5s
-0.017920977563066043,random,-0.06909693594210542,cortical_pca64_delta,grouped_1,-0.08701791350517146,arousal__future_spike_1_3s,0.05,causal_past_5s
-0.04820553277776238,timestamp,-0.038812380727409085,cortical_pca64_delta,grouped_1,-0.08701791350517146,arousal__future_spike_1_3s,0.05,causal_past_5s
-0.035432715310791896,video_time,-0.05158519819437957,cortical_pca64_delta,grouped_1,-0.08701791350517146,arousal__future_spike_1_3s,0.05,causal_past_5s
-0.06195399156200865,ar,0.037581000591514646,cortical_pca64_delta,grouped_1,-0.024372990970494002,arousal__future_spike_1_3s,0.075,causal_past_3s
0.03532268413975692,shuffled,-0.05969567511025092,cortical_pca64_delta,grouped_1,-0.024372990970494002,arousal__future_spike_1_3s,0.075,causal_past_3s
-0.01727567302893457,random,-0.007097317941559433,cortical_pca64_delta,grouped_1,-0.024372990970494002,arousal__future_spike_1_3s,0.075,causal_past_3s
-0.009292285671549882,timestamp,-0.01508070529894412,cortical_pca64_delta,grouped_1,-0.024372990970494002,arousal__future_spike_1_3s,0.075,causal_past_3s
-0.014752597332416517,video_time,-0.009620393638077485,cortical_pca64_delta,grouped_1,-0.024372990970494002,arousal__future_spike_1_3s,0.075,causal_past_3s
-0.09598506368199444,ar,0.017857604855587017,cortical_pca64_delta,grouped_1,-0.07812745882640743,arousal__future_spike_1_3s,0.075,causal_past_5s
-0.016884106871420113,shuffled,-0.06124335195498731,cortical_pca64_delta,grouped_1,-0.07812745882640743,arousal__future_spike_1_3s,0.075,causal_past_5s
-0.022650062464506154,random,-0.05547739636190127,cortical_pca64_delta,grouped_1,-0.07812745882640743,arousal__future_spike_1_3s,0.075,causal_past_5s
-0.05018143739764286,timestamp,-0.027946021428764567,cortical_pca64_delta,grouped_1,-0.07812745882640743,arousal__future_spike_1_3s,0.075,causal_past_5s
-0.08902567830184585,video_time,0.010898219475438425,cortical_pca64_delta,grouped_1,-0.07812745882640743,arousal__future_spike_1_3s,0.075,causal_past_5s
-0.02560481826931088,ar,-0.017692431310445678,cortical_pca64_delta,grouped_1,-0.04329724957975656,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.019390035052183563,shuffled,-0.023907214527572995,cortical_pca64_delta,grouped_1,-0.04329724957975656,arousal__future_change_p3s_movement,0.05,causal_past_3s
0.014540339360694543,random,-0.0578375889404511,cortical_pca64_delta,grouped_1,-0.04329724957975656,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.011356611631497926,timestamp,-0.03194063794825863,cortical_pca64_delta,grouped_1,-0.04329724957975656,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.01974274503391088,video_time,-0.023554504545845678,cortical_pca64_delta,grouped_1,-0.04329724957975656,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.043656676687506,ar,-0.016600475680957516,cortical_pca64_delta,grouped_1,-0.06025715236846352,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.02809645660554988,shuffled,-0.03216069576291364,cortical_pca64_delta,grouped_1,-0.06025715236846352,arousal__future_change_p3s_movement,0.05,causal_past_5s
0.02080441623016438,random,-0.0810615685986279,cortical_pca64_delta,grouped_1,-0.06025715236846352,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.01863845706382916,timestamp,-0.04161869530463436,cortical_pca64_delta,grouped_1,-0.06025715236846352,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.023247366296125838,video_time,-0.03700978607233768,cortical_pca64_delta,grouped_1,-0.06025715236846352,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.034110009821680304,ar,-0.0013654480288904924,cortical_pca64_delta,grouped_1,-0.035475457850570796,arousal__future_change_p3s_movement,0.075,causal_past_3s
-0.008335369293403394,shuffled,-0.027140088557167402,cortical_pca64_delta,grouped_1,-0.035475457850570796,arousal__future_change_p3s_movement,0.075,causal_past_3s
0.02962411467591408,random,-0.06509957252648488,cortical_pca64_delta,grouped_1,-0.035475457850570796,arousal__future_change_p3s_movement,0.075,causal_past_3s
-0.009272339532668983,timestamp,-0.026203118317901813,cortical_pca64_delta,grouped_1,-0.035475457850570796,arousal__future_change_p3s_movement,0.075,causal_past_3s
-0.018199891775537352,video_time,-0.017275566075033444,cortical_pca64_delta,grouped_1,-0.035475457850570796,arousal__future_change_p3s_movement,0.075,causal_past_3s
-0.04346086905839702,ar,-0.009230927561010793,cortical_pca64_delta,grouped_1,-0.052691796619407816,arousal__future_change_p3s_movement,0.075,causal_past_5s
0.002618165486331564,shuffled,-0.05530996210573938,cortical_pca64_delta,grouped_1,-0.052691796619407816,arousal__future_change_p3s_movement,0.075,causal_past_5s
-0.0028749350633165416,random,-0.049816861556091274,cortical_pca64_delta,grouped_1,-0.052691796619407816,arousal__future_change_p3s_movement,0.075,causal_past_5s
-0.022948951673613688,timestamp,-0.029742844945794128,cortical_pca64_delta,grouped_1,-0.052691796619407816,arousal__future_change_p3s_movement,0.075,causal_past_5s
-0.029161411364510115,video_time,-0.0235303852548977,cortical_pca64_delta,grouped_1,-0.052691796619407816,arousal__future_change_p3s_movement,0.075,causal_past_5s
-0.055303813155902826,ar,0.026287554943690672,cortical_pca64_delta,grouped_2,-0.029016258212212154,arousal__future_spike_1_3s,0.05,causal_past_3s
-0.003535820404063472,shuffled,-0.02548043780814868,cortical_pca64_delta,grouped_2,-0.029016258212212154,arousal__future_spike_1_3s,0.05,causal_past_3s
-0.023743185513270537,random,-0.0052730726989416166,cortical_pca64_delta,grouped_2,-0.029016258212212154,arousal__future_spike_1_3s,0.05,causal_past_3s
-0.013772018064415081,timestamp,-0.015244240147797072,cortical_pca64_delta,grouped_2,-0.029016258212212154,arousal__future_spike_1_3s,0.05,causal_past_3s
-0.004331041981055467,video_time,-0.024685216231156687,cortical_pca64_delta,grouped_2,-0.029016258212212154,arousal__future_spike_1_3s,0.05,causal_past_3s
-0.0479893806859612,ar,0.004473814925188002,cortical_pca64_delta,grouped_2,-0.0435155657607732,arousal__future_spike_1_3s,0.05,causal_past_5s
-0.026039226301542873,shuffled,-0.017476339459230328,cortical_pca64_delta,grouped_2,-0.0435155657607732,arousal__future_spike_1_3s,0.05,causal_past_5s
-0.02676475292880781,random,-0.01675081283196539,cortical_pca64_delta,grouped_2,-0.0435155657607732,arousal__future_spike_1_3s,0.05,causal_past_5s
-0.007125873697853863,timestamp,-0.03638969206291934,cortical_pca64_delta,grouped_2,-0.0435155657607732,arousal__future_spike_1_3s,0.05,causal_past_5s
-0.005312597445961492,video_time,-0.03820296831481171,cortical_pca64_delta,grouped_2,-0.0435155657607732,arousal__future_spike_1_3s,0.05,causal_past_5s
-0.011910339811925075,ar,0.01357042363329014,cortical_pca64_delta,grouped_2,0.001660083821365066,arousal__future_spike_1_3s,0.075,causal_past_3s
0.028815207496406398,shuffled,-0.02715512367504133,cortical_pca64_delta,grouped_2,0.001660083821365066,arousal__future_spike_1_3s,0.075,causal_past_3s
0.044103086113135764,random,-0.0424430022917707,cortical_pca64_delta,grouped_2,0.001660083821365066,arousal__future_spike_1_3s,0.075,causal_past_3s
0.028610998314890307,timestamp,-0.02695091449352524,cortical_pca64_delta,grouped_2,0.001660083821365066,arousal__future_spike_1_3s,0.075,causal_past_3s
0.030328813390429712,video_time,-0.028668729569064647,cortical_pca64_delta,grouped_2,0.001660083821365066,arousal__future_spike_1_3s,0.075,causal_past_3s
-0.04044414404673086,ar,-0.009097171632496681,cortical_pca64_delta,grouped_2,-0.04954131567922754,arousal__future_spike_1_3s,0.075,causal_past_5s
-0.004464166247699242,shuffled,-0.045077149431528296,cortical_pca64_delta,grouped_2,-0.04954131567922754,arousal__future_spike_1_3s,0.075,causal_past_5s
-0.037361628439292416,random,-0.012179687239935122,cortical_pca64_delta,grouped_2,-0.04954131567922754,arousal__future_spike_1_3s,0.075,causal_past_5s
-0.0022474640296926557,timestamp,-0.04729385164953488,cortical_pca64_delta,grouped_2,-0.04954131567922754,arousal__future_spike_1_3s,0.075,causal_past_5s
-0.01388338450858366,video_time,-0.03565793117064388,cortical_pca64_delta,grouped_2,-0.04954131567922754,arousal__future_spike_1_3s,0.075,causal_past_5s
-0.040086558133025973,ar,-0.011188513111916931,cortical_pca64_delta,grouped_2,-0.051275071244942905,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.03326493687855203,shuffled,-0.018010134366390873,cortical_pca64_delta,grouped_2,-0.051275071244942905,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.007489722480825078,random,-0.043785348764117826,cortical_pca64_delta,grouped_2,-0.051275071244942905,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.020262485186576917,timestamp,-0.031012586058365987,cortical_pca64_delta,grouped_2,-0.051275071244942905,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.017371942472901636,video_time,-0.03390312877204127,cortical_pca64_delta,grouped_2,-0.051275071244942905,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.05843174561180531,ar,-0.027655879406735473,cortical_pca64_delta,grouped_2,-0.08608762501854078,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.034905172645440796,shuffled,-0.051182452373099985,cortical_pca64_delta,grouped_2,-0.08608762501854078,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.04182648987716997,random,-0.04426113514137081,cortical_pca64_delta,grouped_2,-0.08608762501854078,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.015003762535663323,timestamp,-0.07108386248287746,cortical_pca64_delta,grouped_2,-0.08608762501854078,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.016117578488073103,video_time,-0.06997004653046768,cortical_pca64_delta,grouped_2,-0.08608762501854078,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.023764970393703067,ar,-0.025036867493045012,cortical_pca64_delta,grouped_2,-0.04880183788674808,arousal__future_change_p3s_movement,0.075,causal_past_3s
0.019175850755834556,shuffled,-0.06797768864258263,cortical_pca64_delta,grouped_2,-0.04880183788674808,arousal__future_change_p3s_movement,0.075,causal_past_3s
0.0005830964408675698,random,-0.04938493432761565,cortical_pca64_delta,grouped_2,-0.04880183788674808,arousal__future_change_p3s_movement,0.075,causal_past_3s
0.010222568961063244,timestamp,-0.05902440684781132,cortical_pca64_delta,grouped_2,-0.04880183788674808,arousal__future_change_p3s_movement,0.075,causal_past_3s
0.0096095281345982,video_time,-0.05841136602134628,cortical_pca64_delta,grouped_2,-0.04880183788674808,arousal__future_change_p3s_movement,0.075,causal_past_3s
-0.04899910724983014,ar,-0.039392993038935675,cortical_pca64_delta,grouped_2,-0.08839210028876582,arousal__future_change_p3s_movement,0.075,causal_past_5s
0.004390959197599631,shuffled,-0.09278305948636545,cortical_pca64_delta,grouped_2,-0.08839210028876582,arousal__future_change_p3s_movement,0.075,causal_past_5s
-0.02414540548998051,random,-0.06424669479878531,cortical_pca64_delta,grouped_2,-0.08839210028876582,arousal__future_change_p3s_movement,0.075,causal_past_5s
0.0015223311165086795,timestamp,-0.0899144314052745,cortical_pca64_delta,grouped_2,-0.08839210028876582,arousal__future_change_p3s_movement,0.075,causal_past_5s
-0.010880449346075793,video_time,-0.07751165094269002,cortical_pca64_delta,grouped_2,-0.08839210028876582,arousal__future_change_p3s_movement,0.075,causal_past_5s
-0.05980292731832859,ar,0.03417161820858988,cortical_pca64_delta,grouped_3,-0.02563130910973871,arousal__future_spike_1_3s,0.05,causal_past_3s
-0.034848080811624715,shuffled,0.009216771701886006,cortical_pca64_delta,grouped_3,-0.02563130910973871,arousal__future_spike_1_3s,0.05,causal_past_3s
-0.025335702616582967,random,-0.0002956064931557423,cortical_pca64_delta,grouped_3,-0.02563130910973871,arousal__future_spike_1_3s,0.05,causal_past_3s
-0.009538180190141299,timestamp,-0.01609312891959741,cortical_pca64_delta,grouped_3,-0.02563130910973871,arousal__future_spike_1_3s,0.05,causal_past_3s
-0.00974756014772718,video_time,-0.01588374896201153,cortical_pca64_delta,grouped_3,-0.02563130910973871,arousal__future_spike_1_3s,0.05,causal_past_3s
-0.07206291662813519,ar,0.01975338410809896,cortical_pca64_delta,grouped_3,-0.05230953252003623,arousal__future_spike_1_3s,0.05,causal_past_5s
-0.036587679932733874,shuffled,-0.015721852587302354,cortical_pca64_delta,grouped_3,-0.05230953252003623,arousal__future_spike_1_3s,0.05,causal_past_5s
-0.01645888483211505,random,-0.03585064768792118,cortical_pca64_delta,grouped_3,-0.05230953252003623,arousal__future_spike_1_3s,0.05,causal_past_5s
-0.02587764118075231,timestamp,-0.02643189133928392,cortical_pca64_delta,grouped_3,-0.05230953252003623,arousal__future_spike_1_3s,0.05,causal_past_5s
-0.028833801091131622,video_time,-0.023475731428904606,cortical_pca64_delta,grouped_3,-0.05230953252003623,arousal__future_spike_1_3s,0.05,causal_past_5s
-0.04272276815441589,ar,0.0282139526776517,cortical_pca64_delta,grouped_3,-0.014508815476764192,arousal__future_spike_1_3s,0.075,causal_past_3s
0.005717097289864748,shuffled,-0.02022591276662894,cortical_pca64_delta,grouped_3,-0.014508815476764192,arousal__future_spike_1_3s,0.075,causal_past_3s
-0.0019758142819657487,random,-0.012533001194798443,cortical_pca64_delta,grouped_3,-0.014508815476764192,arousal__future_spike_1_3s,0.075,causal_past_3s
-0.004701719681278124,timestamp,-0.009807095795486068,cortical_pca64_delta,grouped_3,-0.014508815476764192,arousal__future_spike_1_3s,0.075,causal_past_3s
-0.0073257434059560145,video_time,-0.0071830720708081774,cortical_pca64_delta,grouped_3,-0.014508815476764192,arousal__future_spike_1_3s,0.075,causal_past_3s
-0.06909259224597178,ar,0.012881736963018364,cortical_pca64_delta,grouped_3,-0.056210855282953415,arousal__future_spike_1_3s,0.075,causal_past_5s
-0.02972682107404495,shuffled,-0.026484034208908463,cortical_pca64_delta,grouped_3,-0.056210855282953415,arousal__future_spike_1_3s,0.075,causal_past_5s
-0.03900795678044386,random,-0.017202898502509556,cortical_pca64_delta,grouped_3,-0.056210855282953415,arousal__future_spike_1_3s,0.075,causal_past_5s
-0.03860342935243001,timestamp,-0.017607425930523404,cortical_pca64_delta,grouped_3,-0.056210855282953415,arousal__future_spike_1_3s,0.075,causal_past_5s
-0.042180311790306596,video_time,-0.014030543492646819,cortical_pca64_delta,grouped_3,-0.056210855282953415,arousal__future_spike_1_3s,0.075,causal_past_5s
-0.04820685754266579,ar,-0.0005009181890148207,cortical_pca64_delta,grouped_3,-0.048707775731680614,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.01396056061644213,shuffled,-0.03474721511523848,cortical_pca64_delta,grouped_3,-0.048707775731680614,arousal__future_change_p3s_movement,0.05,causal_past_3s
0.014872693042070617,random,-0.06358046877375123,cortical_pca64_delta,grouped_3,-0.048707775731680614,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.046689641198352394,timestamp,-0.0020181345333282197,cortical_pca64_delta,grouped_3,-0.048707775731680614,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.04727089651895594,video_time,-0.0014368792127246732,cortical_pca64_delta,grouped_3,-0.048707775731680614,arousal__future_change_p3s_movement,0.05,causal_past_3s
-0.04259024279563095,ar,-0.01778776272125948,cortical_pca64_delta,grouped_3,-0.06037800551689043,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.016805238427506364,shuffled,-0.04357276708938407,cortical_pca64_delta,grouped_3,-0.06037800551689043,arousal__future_change_p3s_movement,0.05,causal_past_5s
0.01877073263838691,random,-0.07914873815527734,cortical_pca64_delta,grouped_3,-0.06037800551689043,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.0352089132254112,timestamp,-0.025169092291479234,cortical_pca64_delta,grouped_3,-0.06037800551689043,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.037275502576001374,video_time,-0.023102502940889058,cortical_pca64_delta,grouped_3,-0.06037800551689043,arousal__future_change_p3s_movement,0.05,causal_past_5s
-0.01381567417837884,ar,-0.010981808594071607,cortical_pca64_delta,grouped_3,-0.024797482772450447,arousal__future_change_p3s_movement,0.075,causal_past_3s
0.00966606068602538,shuffled,-0.034463543458475826,cortical_pca64_delta,grouped_3,-0.024797482772450447,arousal__future_change_p3s_movement,0.075,causal_past_3s
0.0072396116349109085,random,-0.032037094407361355,cortical_pca64_delta,grouped_3,-0.024797482772450447,arousal__future_change_p3s_movement,0.075,causal_past_3s
-0.0014098501348144,timestamp,-0.023387632637636047,cortical_pca64_delta,grouped_3,-0.024797482772450447,arousal__future_change_p3s_movement,0.075,causal_past_3s
-0.002889032071519332,video_time,-0.021908450700931115,cortical_pca64_delta,grouped_3,-0.024797482772450447,arousal__future_change_p3s_movement,0.075,causal_past_3s
-0.020485984385149536,ar,-0.018438558507857805,cortical_pca64_delta,grouped_3,-0.03892454289300734,arousal__future_change_p3s_movement,0.075,causal_past_5s
0.007628518058245215,shuffled,-0.046553060951252556,cortical_pca64_delta,grouped_3,-0.03892454289300734,arousal__future_change_p3s_movement,0.075,causal_past_5s
0.02970784443938812,random,-0.06863238733239546,cortical_pca64_delta,grouped_3,-0.03892454289300734,arousal__future_change_p3s_movement,0.075,causal_past_5s
-0.004039222448449176,timestamp,-0.034885320444558165,cortical_pca64_delta,grouped_3,-0.03892454289300734,arousal__future_change_p3s_movement,0.075,causal_past_5s
-0.00652335122298392,video_time,-0.03240119167002342,cortical_pca64_delta,grouped_3,-0.03892454289300734,arousal__future_change_p3s_movement,0.075,causal_past_5s
-0.06744712008210818,ar,0.04883026489329734,cortical_pca64_delta,grouped_4,-0.018616855188810844,arousal__future_spike_1_3s,0.05,causal_past_3s
6.15808234549764e-06,shuffled,-0.01862301327115634,cortical_pca64_delta,grouped_4,-0.018616855188810844,arousal__future_spike_1_3s,0.05,causal_past_3s
-0.0219310598429579,random,0.003314204654147057,cortical_pca64_delta,grouped_4,-0.018616855188810844,arousal__future_spike_1_3s,0.05,causal_past_3s
-0.00334697318570526,timestamp,-0.015269882003105584,cortical_pca64_delta,grouped_4,-0.018616855188810844,arousal__future_spike_1_3s,0.05,causal_past_3s
-0.005706780424461544,video_time,-0.0129100747643493,cortical_pca64_delta,grouped_4,-0.018616855188810844,arousal__future_spike_1_3s,0.05,causal_past_3s
-0.06921935824251385,ar,0.05676434413779663,cortical_pca64_delta,grouped_4,-0.012455014104717221,arousal__future_spike_1_3s,0.05,causal_past_5s
