candidate,f1,feature_width,head,pr_auc,real_minus_ar_pr_auc,real_minus_random_pr_auc,real_minus_shuffled_pr_auc,real_minus_timestamp_pr_auc,real_minus_video_time_pr_auc,scope,split,target,threshold
pca_current_256,0.42042042042042044,256,ridge_score,0.39213045686988457,-0.04226864629888932,-0.03312166798587901,-0.02549763651938103,0.045769024983255524,0.03186842950209501,all_videos,grouped_1,arousal__future_change_p3s_movement,0.05
cortical_pca64_delta,0.41933534743202416,384,ridge_score,0.3915158107363169,-0.04671887006346548,-0.028742389257538026,-0.006992215922584477,0.08885223205668025,0.08608131487114934,all_videos,grouped_3,arousal__future_change_p3s_movement,0.05
pca_sequence_128_causal_past_2s_mean,0.4142156862745098,128,ridge_score,0.3913811667924374,0.006326298985185774,0.01847403161089889,0.021864511707155643,0.2125672777892971,0.21944484281178125,all_videos,grouped_3,arousal__future_spike_1_3s,0.05
roi_parcel_features,0.3967136150234742,75,ridge_score,0.39030239299623726,0.041810796655817384,0.043810869101674865,0.04212774671614955,0.20481039982022284,0.20658614610264373,all_videos,grouped_3,arousal__future_spike_1_3s,0.05
pca_current_256,0.4130162703379224,256,ridge_score,0.3896090005337635,-0.023420763838362668,0.011025604836716774,-0.005277034671757719,0.18960313020826217,0.1955115817816392,all_videos,grouped_1,arousal__future_spike_1_3s,0.05
topk_vertices_512,0.3925845147219193,512,ridge_score,0.389430458938438,0.0409388625980181,0.06414706974054785,0.04446918002944156,0.20282826981079538,0.21052732862938184,all_videos,grouped_3,arousal__future_spike_1_3s,0.05
pca_delta_256,0.41592071740284703,,ridge_score,0.38879522524637755,-0.07531520388995623,0.007044555157237764,-0.02118591009877143,0.05982505582619639,0.048371781538296486,all_videos,grouped_video_mean,arousal__future_change_p3s_movement,0.05
pca_current_256,0.39229671897289586,256,ridge_score,0.3883194423197765,-0.008452636291441717,0.004529379097054587,-0.00040990630457088395,0.14570469129195399,0.04657010626870034,all_videos,official,arousal__future_change_p3s_movement,0.05
pca_delta_256,0.40823327615780447,1536,ridge_score,0.3877723332414505,0.016441226660607433,0.11443666252854728,0.07034724352848065,0.12221325299819052,0.15139436611063403,all_videos,grouped_0,arousal__future_spike_1_3s,0.05
cortical_pca64_delta,0.41824357108199905,384,ridge_score,0.3870770375020529,-0.04581724813441612,-0.00735152218161117,-0.02490779820299499,0.08212409412724009,0.045327701450976754,all_videos,official,arousal__future_change_p3s_movement,0.05
cortical_pca64_delta,0.4154873242283085,,ridge_score,0.3858856592939198,0.010562880957900844,0.04228616182000876,0.0356570681056345,0.18243294471324467,0.18669628773779498,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.05
cortical_pca_64,0.20170109356014582,64,ridge_score,0.38581406501614784,0.04824849306376805,0.0501278437258314,0.06330187732902287,0.11175784812825545,0.045280088100786486,all_videos,blocked,arousal__future_change_p3s_movement,0.05
raw_current_ridge,0.40497581202487903,20484,ridge_score,0.38571140718206404,-0.010997421187518786,0.1205067964926319,-0.002074209088215817,0.11193942100002235,0.04442793910889825,all_videos,official,arousal__future_change_p3s_movement,0.05
raw_current_ridge,0.4144260826603444,,ridge_score,0.3856080239563158,0.00987232820173759,0.18897898622729564,0.04086982292346549,0.18391319784273347,0.18505716983734993,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.05
pca_sequence_256_causal_past_2s_mean,0.39708029197080297,256,ridge_score,0.3838264101396721,-0.03138171523349853,-0.024554251878622202,0.04006552270553143,0.23121454838108618,0.22205582997953038,all_videos,grouped_4,arousal__future_spike_1_3s,0.05
pca_delta_256,0.41731724627395317,1536,ridge_score,0.3834642584547482,-0.05093484471402571,0.007118945731307558,-0.010612095464268056,0.036407706478467805,0.024974444354874226,all_videos,grouped_1,arousal__future_change_p3s_movement,0.05
raw_current_ridge,0.4130232558139535,20484,ridge_score,0.38230147050158925,-0.0792711271440612,0.10100562688557546,-0.037935827409762646,0.06569166544380445,0.06136511533096978,all_videos,grouped_4,arousal__future_change_p3s_movement,0.05
pca_sequence_256_causal_past_2s_mean,0.4361770365618987,256,ridge_score,0.3808959401573785,-0.06289569338191481,-0.035909627199328165,-0.032925785849612366,0.07595517506230742,0.07309020131110222,all_videos,grouped_3,arousal__future_change_p3s_movement,0.05
pca_sequence_256_causal_past_2s_mean,0.40102171136653897,256,ridge_score,0.38009333982157667,-0.004961527985674952,0.027994306671548508,0.025845230981604073,0.20127945081843637,0.20815701584092053,all_videos,grouped_3,arousal__future_spike_1_3s,0.05
cortical_pca64_delta,0.4232488822652757,384,ridge_score,0.37985653017790183,0.018429760597167333,0.04922393652245938,0.047011247122503985,0.21351426671836207,0.203740153867952,all_videos,grouped_4,arousal__future_spike_1_3s,0.05
pca_sequence_128_causal_past_2s_mean,0.42406876790830944,128,ridge_score,0.3784928600013544,0.0633824621814279,0.08377254782766558,0.06864605814752667,0.2194144609149375,0.1988112142998783,all_videos,grouped_0,arousal__future_spike_1_3s,0.075
pca_delta_128,0.4050463465813648,,ridge_score,0.3784811750497428,0.004995146409557993,0.06647974977555188,0.04543427275362113,0.1758612771037926,0.17965075683358123,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.05
pca_current_256,0.40334464883059296,,ridge_score,0.37772666703079893,0.0012037844196896908,0.028883676603904507,0.028922640891311947,0.1707101763062578,0.1721986059409041,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.05
pls_32,0.42521008403361343,32,ridge_score,0.3775518004491017,-0.08402079719654876,-0.07918314185323033,-0.07579672847053515,0.060941995391316894,0.056615445278482224,all_videos,grouped_4,arousal__future_change_p3s_movement,0.05
cortical_pca_64,0.38453500522466044,64,ridge_score,0.3769574532393756,0.0284658568989557,0.03151828725013506,0.042868592677464123,0.19146546006336115,0.19994309919810677,all_videos,grouped_3,arousal__future_spike_1_3s,0.05
cortical_pca64_delta,0.3547854785478548,384,ridge_score,0.3762385240677223,0.038672952115342496,0.04919091468926057,0.05334739432112873,0.1021823071798299,0.03570454715236093,all_videos,blocked,arousal__future_change_p3s_movement,0.05
pls_32,0.40980735551663744,32,ridge_score,0.3760047882599324,0.004673681679089325,0.007795770800082202,0.007928222966133602,0.11044570801667242,0.13962682112911592,all_videos,grouped_0,arousal__future_spike_1_3s,0.05
pca_sequence_128_causal_past_2s_mean,0.39999999999999997,128,ridge_score,0.3751894506782082,0.03384987469065659,0.04737075089278053,0.07617500389955995,0.24272690353886994,0.23462850925570872,all_videos,blocked,arousal__future_spike_1_3s,0.05
pls_64,0.37043478260869567,64,ridge_score,0.37466701166353145,-0.12350062462069522,-0.11819648640194086,-0.114190817024997,0.028625868107293395,0.028518639887605224,all_videos,grouped_2,arousal__future_change_p3s_movement,0.05
pls_32,0.4253731343283582,32,ridge_score,0.37360346958438434,-0.06121364043356248,-0.058608234191460384,-0.06256211466802325,0.026651042591321505,0.01570300059016233,all_videos,grouped_1,arousal__future_change_p3s_movement,0.05
pls_32,0.40745672436751,32,ridge_score,0.37335899861604116,-0.060072317408009224,-0.06422264220040058,-0.053103393977418756,0.07069541993640449,0.06881991660999437,all_videos,grouped_3,arousal__future_change_p3s_movement,0.05
pca_delta_128,0.3968148639681487,768,ridge_score,0.37224377129904496,-0.02452830731217326,0.028771279377038272,-0.005319338023858089,0.12962902027122244,0.0304944352479688,all_videos,official,arousal__future_change_p3s_movement,0.05
pca_sequence_256_causal_past_2s_mean,0.3994126284875183,256,ridge_score,0.37142221686473864,-0.048918722061104813,-0.028917441414069878,-0.017251668336480508,0.05535899448295134,0.04367484817840511,all_videos,grouped_1,arousal__future_change_p3s_movement,0.05
pca_sequence_256_causal_past_2s_mean,0.41237113402061853,256,ridge_score,0.3708259933400816,-0.02074295678886362,-0.018433662943713847,-0.008376865388338928,0.13147253337004527,0.03250894773918811,all_videos,blocked,arousal__future_change_p3s_movement,0.05
pls_32,0.4320360970107163,32,ridge_score,0.3703690906663418,-0.03138761031442738,-0.02561696868366825,-0.033655660666414566,0.12775433963851932,0.03379165434800546,all_videos,official,arousal__future_change_p3s_movement,0.05
cortical_pca_64,0.4110671936758893,64,ridge_score,0.36975865123862883,0.008331881657894336,0.017081099384815224,0.021316232383869094,0.20341638777908908,0.193642274928679,all_videos,grouped_4,arousal__future_spike_1_3s,0.05
pca_sequence_256_causal_past_2s_mean,0.42523768366465,256,ridge_score,0.36972906072747824,-0.08808641719800625,-0.047781861272849335,-0.05099674995611353,0.08080153844119686,0.07341024481807656,all_videos,grouped_4,arousal__future_change_p3s_movement,0.05
pca_sequence_128_causal_past_2s_mean_std_last_slope,0.41348973607038125,512,ridge_score,0.36965416080186225,-0.07264748550121752,-0.029287871814800803,-0.03624199852401405,0.06569170722969697,0.0618156038529411,all_videos,grouped_3,arousal__future_change_p3s_movement,0.05
pca_sequence_128_causal_past_2s_mean_std_last_slope,0.39611178614823817,512,ridge_score,0.36829097883381495,0.01187529670701476,0.06373155439276307,0.06674656912753901,0.2264786455691021,0.22983648291487566,all_videos,official,arousal__future_spike_1_3s,0.05
raw_current_ridge,0.4211778703152886,20484,ridge_score,0.36767202149785155,0.018881528909638734,0.09316027433033486,-0.004722908358348654,0.1074116187860586,0.02897279028827282,all_videos,blocked,arousal__future_change_p3s_movement,0.05
pca_sequence_128_causal_past_2s_mean_std_last_slope,0.38971583220568334,512,ridge_score,0.36755098955463855,0.0065139762662406175,0.0046716140935713635,-0.0039934200107962226,0.12819752958460223,0.03933793657968149,all_videos,blocked,arousal__future_change_p3s_movement,0.05
pca_current_128,0.38747099767981436,128,ridge_score,0.3657016132956704,0.017189132837447607,0.02617786574004144,0.023390744404789054,0.18256747259905157,0.1886872592544016,all_videos,grouped_3,arousal__future_spike_1_3s,0.05
topk_vertices_512,0.39620403321470943,512,ridge_score,0.3653125881144195,0.0043627619769534,0.04614724450588081,0.013435570342124892,0.19897032465487977,0.18617227919597795,all_videos,grouped_4,arousal__future_spike_1_3s,0.05
roi_parcel_features,0.40268456375838935,75,ridge_score,0.3638641868152038,0.0034254972099398984,0.019910266763003892,0.004171089140699635,0.19637895818099593,0.19395764627283235,all_videos,grouped_4,arousal__future_spike_1_3s,0.05
pca_current_128,0.2306855277475517,128,ridge_score,0.36323045835730833,0.010638622041262424,0.02096178498562501,0.003597720820939565,0.1295506071341866,0.037337233151641724,all_videos,blocked,arousal__future_change_p3s_movement,0.05
pca_sequence_128_causal_past_2s_mean,0.410126582278481,128,ridge_score,0.3631509129310411,0.0752917058292159,0.08719266070157305,0.08033461869314806,0.22647027279320533,0.23261909457867475,all_videos,grouped_2,arousal__future_spike_1_3s,0.075
pca_current_256,0.3707317073170731,256,ridge_score,0.3624084805428375,0.009816644226791571,0.02577311479571337,-0.009237319474665495,0.12872862931971574,0.03651525533717087,all_videos,blocked,arousal__future_change_p3s_movement,0.05
pca_sequence_256_causal_past_2s_mean,0.34987593052109184,256,ridge_score,0.362362395571509,0.005946713444708818,0.04604963457988931,0.044333060891213416,0.22055006230679616,0.22390789965256971,all_videos,official,arousal__future_spike_1_3s,0.05
pls_64,0.39431279620853077,64,ridge_score,0.3614917639557649,-0.12123426898315581,-0.1055636536036395,-0.10493145104946877,0.01879884602676829,0.0009635392076078886,all_videos,grouped_0,arousal__future_change_p3s_movement,0.05
pca_sequence_256_causal_past_2s_mean,0.37822349570200575,256,ridge_score,0.3609076249279032,0.07381366979397841,0.0800777646809065,0.08838336517564599,0.23001926274383003,0.2633344598015781,all_videos,grouped_2,arousal__future_spike_1_3s,0.075
pca_delta_256,0.33766233766233766,1536,ridge_score,0.36002024556259676,-0.06310552817771337,0.022164823987694537,0.0002706913536423827,0.11740549453477425,0.0234428092442604,all_videos,official,arousal__future_change_p3s_movement,0.05
pca_current_128,0.3946002076843198,128,ridge_score,0.35880359848177795,0.10416993051233431,0.10432051141607235,0.06721181783469371,0.2301785773321485,0.2137978288757854,all_videos,official,arousal__future_spike_1_3s,0.05
pls_32,0.3902170762581899,,ridge_score,0.35864646368640063,-0.014401137891894001,-0.011556320045884739,-0.008489193018222485,0.15096087887302842,0.1636459394338766,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.05
pca_current_128,0.36220472440944884,128,ridge_score,0.3581207916116622,-0.0028290345258039085,0.01307738433244754,0.028075055573408947,0.19177852815212246,0.18821425106929074,all_videos,grouped_4,arousal__future_spike_1_3s,0.05
pca_delta_256,0.3921790229816964,,ridge_score,0.3580852876764822,-0.016925518600380628,0.07694654919476415,0.03812123590392156,0.15058239190493877,0.1601441304967429,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.05
pca_delta_256,0.39260563380281693,1536,ridge_score,0.35792082984725715,-0.11148583225974518,-0.007597804523785667,-0.026287830722516004,0.03429758018261303,0.019326356441760895,all_videos,grouped_4,arousal__future_change_p3s_movement,0.05
pca_sequence_128_causal_past_2s_mean_std_last_slope,0.37717121588089325,512,ridge_score,0.3568634267593439,0.06900421965751868,0.09375977556008763,0.09531541207915761,0.22018278662150811,0.22633160840697752,all_videos,grouped_2,arousal__future_spike_1_3s,0.075
pca_delta_256,0.3817527010804322,1536,ridge_score,0.3566249168897228,-0.056404847482403375,0.09608487134030103,0.016718919833483004,0.15516579970467767,0.15242093544548588,all_videos,grouped_1,arousal__future_spike_1_3s,0.05
pca_delta_128,0.36554621848739494,768,ridge_score,0.35579867697088,0.00320684065483412,0.01162505937853009,-0.027186038339778396,0.12211882574775829,0.02990545176521342,all_videos,blocked,arousal__future_change_p3s_movement,0.05
topk_vertices_512,0.39053254437869817,512,ridge_score,0.3557295765566527,0.1034234357085182,0.12993039617291485,0.028980876349679108,0.21380732879599565,0.21072147650016926,all_videos,official,arousal__future_spike_1_3s,0.05
pls_32,0.38415366146458585,32,ridge_score,0.35476002451931615,-0.048964852892171284,-0.04435477399609172,-0.03633208452411685,0.1547541541938148,0.16066260576719182,all_videos,grouped_1,arousal__future_spike_1_3s,0.05
pca_delta_128,0.40406976744186046,768,ridge_score,0.35452504739995777,-0.007827107098762831,0.06372956819126285,0.044716733051454016,0.188182783940418,0.17310599897583298,all_videos,grouped_4,arousal__future_spike_1_3s,0.05
pls_64,0.3731138545953361,64,ridge_score,0.35397295308010623,-0.034041061569253905,-0.015764363990181218,-0.03173189502964746,0.13903168182823608,0.13860546818212183,all_videos,grouped_2,arousal__future_spike_1_3s,0.05
roi_parcel_features,0.39335887611749676,75,ridge_score,0.3531019512199434,0.027436298101200407,0.03959662922520052,0.029581418695887374,0.21117970345928636,0.2140439270819396,all_videos,official,arousal__future_spike_1_3s,0.05
pls_64,0.41802067946824223,64,ridge_score,0.3516181261061332,-0.0827809770626407,-0.07095153303002344,-0.07429891143583434,0.005256694219504143,-0.002296692992899807,all_videos,grouped_1,arousal__future_change_p3s_movement,0.05
raw_current_ridge,0.3868954758190328,20484,ridge_score,0.3511211893919103,-0.01123096510681032,0.1744544020781127,0.0392607503029776,0.18477892593237052,0.1697021409677855,all_videos,grouped_4,arousal__future_spike_1_3s,0.05
pca_current_256,0.3985680190930788,256,ridge_score,0.3508679136817309,0.0024884657820505862,0.015030920705982997,0.023463986177287788,0.16686302992577812,0.1714912259412857,all_videos,grouped_3,arousal__future_spike_1_3s,0.05
raw_current_ridge,0.3632075471698113,20484,ridge_score,0.34958781408134776,0.07957862413072792,0.22282750384225722,0.07828529117518668,0.21014190088606102,0.23407212528522156,all_videos,grouped_2,arousal__future_spike_1_3s,0.075
pls_32,0.3586206896551724,32,ridge_score,0.3494009143422976,0.08011191427708653,0.07930425572348554,0.08163925155596924,0.20024304084082606,0.20624247580240712,all_videos,grouped_2,arousal__future_spike_1_3s,0.075
pca_sequence_128_causal_past_2s_mean_std_last_slope,0.37045203969129004,512,ridge_score,0.34763345006226887,0.009462139873402331,0.057255453201584705,0.05131142634034541,0.2099270273632685,0.2070725086397694,all_videos,blocked,arousal__future_spike_1_3s,0.05
roi_parcel_features,0.3941605839416058,75,ridge_score,0.34715044994590316,0.047580431303328896,0.05530445500960146,0.05212954023802696,0.208624099240113,0.20502738069549636,all_videos,blocked,arousal__future_spike_1_3s,0.05
pca_sequence_128_causal_past_2s_mean_std_last_slope,0.35340314136125656,512,ridge_score,0.3458891185086259,-0.04065330184318011,-0.012134240333789847,-0.0156685668597083,0.16892625964071806,0.17623536095679085,all_videos,grouped_3,arousal__future_spike_1_3s,0.05
pca_delta_256,0.37532133676092544,1536,ridge_score,0.3451708321700575,0.07588183210484645,0.13981243813733757,0.10237523590887551,0.19601295866858598,0.20201239363016704,all_videos,grouped_2,arousal__future_spike_1_3s,0.075
cortical_pca_64,0.3531073446327683,64,ridge_score,0.3434333426465511,0.06835622586962647,0.06658360287158493,0.07596937306985291,0.21387436179980837,0.19651033230333087,all_videos,official,arousal__future_spike_1_3s,0.05
pca_delta_256,0.3969252271139064,1536,ridge_score,0.34269788087216047,-0.09644470760490542,-0.03754188929115804,-0.04621412358341337,0.040376456021057994,0.03572373890420488,all_videos,grouped_3,arousal__future_change_p3s_movement,0.05
pls_64,0.3422818791946309,64,ridge_score,0.3420558376402603,-0.03018552235665306,-0.019938046492655292,-0.02467331549447921,0.07649675739700035,0.0731636641237115,all_videos,grouped_0,arousal__future_spike_1_3s,0.05
raw_current_ridge,0.36198179979777545,20484,ridge_score,0.34167885801535086,0.08704519004590722,0.19608146908241808,0.0601881639740785,0.2005766972783311,0.20262083387734703,all_videos,official,arousal__future_spike_1_3s,0.05
raw_current_ridge,0.39414634146341465,20484,ridge_score,0.34160065990599686,-0.006778787993683477,0.15528441249749822,0.020669698430645922,0.15759577615004405,0.16222397216555165,all_videos,grouped_3,arousal__future_spike_1_3s,0.05
pls_64,0.3798538105914766,,ridge_score,0.3408201248487918,-0.1228103402714967,-0.11315912457094587,-0.10999192233356847,0.008543660505562956,0.001517509112060711,all_videos,grouped_video_mean,arousal__future_change_p3s_movement,0.05
pca_delta_128,0.37136465324384793,768,ridge_score,0.3406294944103139,0.07134049434510287,0.0819070166847608,0.1010668701313939,0.1914716209088424,0.19747105587042346,all_videos,grouped_2,arousal__future_spike_1_3s,0.075
pca_current_128,0.37684210526315787,128,ridge_score,0.3396051075719606,0.04003508892938634,0.06010911180308204,0.13898805503680822,0.20107875686617044,0.1974820383215538,all_videos,blocked,arousal__future_spike_1_3s,0.05
pca_delta_128,0.37942122186495175,768,ridge_score,0.33956439683107964,0.08725825598294512,0.09901684885626505,0.06431195781183108,0.19764214907042257,0.19455629677459618,all_videos,official,arousal__future_spike_1_3s,0.05
pca_sequence_128_causal_past_2s_mean_std_last_slope,0.359621451104101,512,ridge_score,0.339164927863161,0.024029312715307116,0.09037746338510072,0.053013115605712036,0.17785970871299922,0.14842172754274097,all_videos,grouped_0,arousal__future_spike_1_3s,0.075
cortical_pca64_delta,0.37020810514786423,384,ridge_score,0.3383174058217423,-0.010174190518677573,0.02598257928982506,0.018290360467111577,0.15282541264572788,0.1613030517804735,all_videos,grouped_3,arousal__future_spike_1_3s,0.05
pca_current_256,0.3633720930232558,256,ridge_score,0.3377462687049049,-0.02320355743256125,0.01229312546803707,0.020979182649753958,0.17140400524536512,0.1678397281625334,all_videos,grouped_4,arousal__future_spike_1_3s,0.05
pca_sequence_256_causal_past_2s_mean,0.36227224008574493,256,ridge_score,0.3376275297970341,-0.0005437803918324491,0.020170077793103647,0.024695499087251715,0.20920293680611182,0.1949579950310179,all_videos,blocked,arousal__future_spike_1_3s,0.05
pls_32,0.3813682678311499,32,ridge_score,0.3366072027436795,-0.023831486861584428,-0.02243920803361643,-0.01781517937696181,0.1691219741094716,0.16670066220130803,all_videos,grouped_4,arousal__future_spike_1_3s,0.05
pca_current_128,0.3813559322033898,128,ridge_score,0.3360936651709379,0.06681432717085728,0.07245575907236462,0.06831136907117774,0.19600031546773028,0.22057797637481172,all_videos,grouped_2,arousal__future_spike_1_3s,0.075
topk_vertices_512,0.3372494816862474,512,ridge_score,0.33426204099801166,0.16430527794861535,0.16329042692701365,0.03293577909459283,0.20665224861857442,0.19294033704937907,all_videos,blocked,arousal__future_spike_1_3s,0.05
cortical_pca_64,0.40886699507389157,64,ridge_score,0.33409697593099624,0.05922595641355555,0.06348493045611081,0.0675306968205387,0.1585774235368125,0.13018055154670738,all_videos,grouped_0,arousal__future_spike_1_3s,0.075
pca_current_256,0.3442424242424242,256,ridge_score,0.3336765158149786,0.019491939595055074,0.056529047208351724,0.04925159460253653,0.20503735229060305,0.19461849167697476,all_videos,official,arousal__future_spike_1_3s,0.05
pca_delta_256,0.36236490781945324,1536,ridge_score,0.33300221812888814,-0.019589618187157765,0.027012258267105238,-0.0016637554066790683,0.0993223669057664,0.007108992923221535,all_videos,blocked,arousal__future_change_p3s_movement,0.05
cortical_pca64_delta,0.3634085213032581,384,ridge_score,0.33267243091584586,0.057595314138921216,0.07599696679280776,0.06268759923682204,0.2031134500691031,0.1857494205726256,all_videos,official,arousal__future_spike_1_3s,0.05
pca_current_256,0.3689320388349515,256,ridge_score,0.33239336910585415,0.06238417915523431,0.0905674614867974,0.0787896127383898,0.19294745591056742,0.21687768030972795,all_videos,grouped_2,arousal__future_spike_1_3s,0.075
pca_delta_256,0.40291970802919713,1536,ridge_score,0.3293462909023481,-0.031603535235118,0.07572372270501204,0.04780537446403593,0.16300402744280837,0.15943975035997665,all_videos,grouped_4,arousal__future_spike_1_3s,0.05
cortical_pca64_delta,0.3524416135881104,384,ridge_score,0.3292249004462328,0.05921571049561297,0.06961262204526647,0.0787081886275609,0.18836827110772483,0.21248132797499802,all_videos,grouped_2,arousal__future_spike_1_3s,0.075
topk_vertices_512,0.40579710144927533,512,ridge_score,0.3283547345419323,0.05348371502449162,0.1040803085533612,0.06715566720776917,0.1487698331703275,0.12256419729579626,all_videos,grouped_0,arousal__future_spike_1_3s,0.075
roi_parcel_features,0.3701923076923077,75,ridge_score,0.3254348331693525,0.050563813651911815,0.06240125126635965,0.06929613922966332,0.1458499317977477,0.11964429592321646,all_videos,grouped_0,arousal__future_spike_1_3s,0.075
pca_current_128,0.3333333333333333,128,ridge_score,0.3252362979702294,0.05036527845278871,0.06868189426171845,0.05088568883451705,0.14565139659862458,0.11944576072409335,all_videos,grouped_0,arousal__future_spike_1_3s,0.075
topk_vertices_512,0.34630350194552534,512,ridge_score,0.3234311734035997,0.054142173338388666,0.07524136797999617,0.04911876077639832,0.1742732999021282,0.18027273486370926,all_videos,grouped_2,arousal__future_spike_1_3s,0.075
pca_sequence_256_causal_past_2s_mean,0.36686390532544383,256,ridge_score,0.322798494423041,0.011950257100972528,0.030120099563330838,0.03720150538950917,0.15377367939197684,0.14463144974190073,all_videos,grouped_0,arousal__future_spike_1_3s,0.075
pca_delta_128,0.3704433497536946,768,ridge_score,0.3213391908704908,-0.02704025702918955,0.001319572664875479,0.004762221936905453,0.13733430711453798,0.14196250313004558,all_videos,grouped_3,arousal__future_spike_1_3s,0.05
roi_parcel_features,0.367170626349892,75,ridge_score,0.3209259161481281,0.05164657814804746,0.05317432559265567,0.049367129400222365,0.18083256644492046,0.2054102273520019,all_videos,grouped_2,arousal__future_spike_1_3s,0.075
pls_64,0.3825966850828729,64,ridge_score,0.3187898364016982,-0.11464147962235216,-0.1073999535427248,-0.10359163297937957,0.016126257722061554,0.014250754395651433,all_videos,grouped_3,arousal__future_change_p3s_movement,0.05
pca_sequence_128_causal_past_2s_mean,0.35356432616280464,,ridge_score,0.3184952229167289,0.019887611294273987,0.03109703959883846,0.027663004047575844,0.199505849169953,0.19366265274674488,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.075
topk_vertices_512,0.32160804020100503,512,ridge_score,0.31637451532088506,0.020469211374004537,0.08043057606923787,0.04600396684537045,0.18459495752810556,0.1887292372086158,all_videos,grouped_1,arousal__future_spike_1_3s,0.075
pca_delta_128,0.35157159487776485,768,ridge_score,0.3161070924643482,0.1461503294149519,0.07144253643888149,0.03648819731156405,0.18849730008491097,0.17478538851571562,all_videos,blocked,arousal__future_spike_1_3s,0.05
cortical_pca_64,0.37472766884531594,64,ridge_score,0.3159900493206973,0.045980859370077454,0.04363927719720562,0.05249605471401686,0.17513341998218931,0.1992464768494625,all_videos,grouped_2,arousal__future_spike_1_3s,0.075
pca_sequence_128_causal_past_2s_mean_std_last_slope,0.3225806451612903,512,ridge_score,0.315441199331444,-0.011144540638265532,0.06083114568867132,0.028381872909606032,0.2026826060260364,0.19175388212452243,all_videos,grouped_1,arousal__future_spike_1_3s,0.075
pls_64,0.3571428571428572,64,ridge_score,0.31474776292449524,0.0447385729738754,0.039946027995732436,0.051247758878897376,0.1753018497292085,0.19923207412836905,all_videos,grouped_2,arousal__future_spike_1_3s,0.075
cortical_pca_64,0.34146341463414637,64,ridge_score,0.3146644836360123,0.01914568655497989,0.026506828226375456,0.030367282176213928,0.1815761097181509,0.16904080704273433,all_videos,grouped_1,arousal__future_spike_1_3s,0.075
raw_current_ridge,0.36499068901303544,20484,ridge_score,0.3127723334753148,0.1428155704259185,0.17042862990021862,0.04876539678245517,0.17324919775141695,0.17145062952668222,all_videos,blocked,arousal__future_spike_1_3s,0.05
cortical_pca64_delta,0.39353099730458224,384,ridge_score,0.3114834485196531,0.0366124290022124,0.06909118160084479,0.07552980415953384,0.13596389612546936,0.10756702413536423,all_videos,grouped_0,arousal__future_spike_1_3s,0.075
pls_32,0.3506224066390041,32,ridge_score,0.3112651372153735,-0.037247343242849285,-0.03083336089373806,-0.036220073504107386,0.12813099651875468,0.13425078317410472,all_videos,grouped_3,arousal__future_spike_1_3s,0.05
pls_64,0.378132118451025,64,ridge_score,0.3099012624266149,-0.09382361498487252,-0.07647794447634237,-0.09003789382738736,0.10989539210111357,0.11580384367449059,all_videos,grouped_1,arousal__future_spike_1_3s,0.05
pca_delta_256,0.3663157894736842,1536,ridge_score,0.30841924155188905,-0.04009323890633376,0.01383659574301982,-0.013003783472439578,0.1252851008552702,0.13140488751062024,all_videos,grouped_3,arousal__future_spike_1_3s,0.05
pls_32,0.13463892288861687,32,ridge_score,0.3081068119972773,-0.04448502431876861,-0.05531998479120598,-0.033612819929723814,0.07442696077415556,-0.017786413208389307,all_videos,blocked,arousal__future_change_p3s_movement,0.05
roi_parcel_features,0.3360323886639677,75,ridge_score,0.30773040100084126,0.017962930811067035,0.020790085729454177,0.020479593140527996,0.17595084320806176,0.18116968809108647,all_videos,grouped_1,arousal__future_spike_1_3s,0.075
pca_current_256,0.33178654292343385,256,ridge_score,0.30753560346581527,0.13762833502043534,0.13857010800626057,0.1398035953374847,0.17996920236160727,0.16541253421540847,all_videos,blocked,arousal__future_spike_1_3s,0.05
pca_delta_256,0.337378640776699,1536,ridge_score,0.30737957660931936,-0.006804999610604157,0.06972156906990218,0.05642228085781542,0.17874041308494382,0.16832155247131553,all_videos,official,arousal__future_spike_1_3s,0.05
pls_32,0.33581296493092455,32,ridge_score,0.30520728596063285,-0.02045836715811017,-0.01254643896602986,-0.0121724600620019,0.16328503819997578,0.166149261822629,all_videos,official,arousal__future_spike_1_3s,0.05
pls_64,0.33809659467484326,,ridge_score,0.3031098469491398,-0.07183252394209264,-0.05890963927213063,-0.0658113087983108,0.09693917314191494,0.09527928428289423,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.05
pca_sequence_128_causal_past_2s_mean_std_last_slope,0.3318160945093627,,ridge_score,0.30263524381328394,0.004153530735059719,0.04882348372880626,0.034353239601845546,0.1832005060537592,0.17643862820193928,all_videos,grouped_video_mean,arousal__future_spike_1_3s,0.075
pls_64,0.3533045089561458,64,ridge_score,0.3022714928987045,-0.09443733547087835,-0.08963332050005862,-0.118282197656436,0.028499506716662792,-0.03901197517446131,all_videos,official,arousal__future_change_p3s_movement,0.05
