validation_protocol,fold,seed,variant_name,control_type,epoch,train_loss,inner_val_selection_policy,inner_val_top_5pct_lift,inner_val_top_5pct_lift_delta_vs_frozen_ar,inner_val_spearman,inner_val_spearman_delta_vs_frozen_ar,true_inner_val_top_5pct_lift_delta_vs_frozen_ar,true_inner_val_spearman_delta_vs_frozen_ar,alpha,gate_mean,gate_p95
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,7,0.012931131466757506,permuted_inner_val_continuous_target,0.0025224126875400543,0.0009634755551815033,0.0026574050857150707,-0.005633559801323115,-0.02506285160779953,-0.07929856757040979,0.0020077135413885117,0.2713989019393921,0.9875208139419556
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,8,0.012906122545246035,permuted_inner_val_continuous_target,0.00276193767786026,0.001203000545501709,0.0032929368098371836,-0.004998028077201002,-0.02230871468782425,-0.07709882150321179,0.0020079060923308134,0.2859594523906708,0.9924166202545166
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,9,0.012858898553531617,permuted_inner_val_continuous_target,0.003053806722164154,0.001494869589805603,0.0036980608045645218,-0.004592904082473663,-0.022433891892433167,-0.07872930866163774,0.002017220249399543,0.2979571223258972,0.994939386844635
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,10,0.012851112813223153,permuted_inner_val_continuous_target,0.0032899267971515656,0.0017309896647930145,0.004078586879659787,-0.004212378007378398,-0.020656704902648926,-0.07771307244153647,0.0020230652298778296,0.3076988160610199,0.9964458346366882
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,11,0.012819981144275516,permuted_inner_val_continuous_target,0.0032657012343406677,0.0017067641019821167,0.004468100037248876,-0.0038228648497893097,-0.019818246364593506,-0.078003284850312,0.0020321530755609274,0.31635233759880066,0.9973915815353394
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,12,0.012800188269466162,permuted_inner_val_continuous_target,0.0032767243683338165,0.0017177872359752655,0.004823877663316966,-0.0034670872237212193,-0.019258670508861542,-0.07735609423508982,0.002039920073002577,0.32384419441223145,0.9980406165122986
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,13,0.012782303325366229,permuted_inner_val_continuous_target,0.0033509284257888794,0.0017919912934303284,0.005251617313908298,-0.0030393475731298877,-0.018161416053771973,-0.07685941118908363,0.0020483359694480896,0.3306570053100586,0.9985023140907288
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,14,0.012761194026097655,permuted_inner_val_continuous_target,0.003139026463031769,0.0015800893306732178,0.005590655552683396,-0.002700309334354789,-0.01782017946243286,-0.07671107515749229,0.002056712983176112,0.33656635880470276,0.9988172650337219
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,15,0.012751605419907719,permuted_inner_val_continuous_target,0.0029381923377513885,0.0013792552053928375,0.00587816700335118,-0.002412797883687006,-0.016596421599388123,-0.07588897077887855,0.0020645621698349714,0.3421582281589508,0.9990574717521667
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,16,0.012748185952659696,permuted_inner_val_continuous_target,0.003051135689020157,0.0014921985566616058,0.006150273869968103,-0.0021406910170700824,-0.016050204634666443,-0.07559208337517148,0.002073022536933422,0.34728938341140747,0.9992435574531555
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,17,0.01272675656946376,permuted_inner_val_continuous_target,0.0017316266894340515,0.0001726895570755005,0.006427986702052447,-0.001862978184985739,-0.01496647298336029,-0.07466976687150201,0.0020809159614145756,0.35187432169914246,0.9993753433227539
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,18,0.01272109110141173,permuted_inner_val_continuous_target,0.0017807558178901672,0.0002218186855316162,0.006561174411684445,-0.001729790475353741,-0.014891579747200012,-0.07615523733772006,0.002090460853651166,0.3562163710594177,0.9994763731956482
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,19,0.012704394408501685,permuted_inner_val_continuous_target,0.0018176622688770294,0.0002587251365184784,0.006793672752606409,-0.0014972921344317764,-0.014569193124771118,-0.07395248838353585,0.002096716081723571,0.3602815866470337,0.9995620250701904
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,20,0.012691282026935369,permuted_inner_val_continuous_target,0.0017290115356445312,0.00017007440328598022,0.00694707389809239,-0.0013438909889457954,-0.013923823833465576,-0.07415151681456073,0.00210501067340374,0.3642102777957916,0.9996315240859985
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,label_permutation_continuous_residual,21,0.012677694438025355,permuted_inner_val_continuous_target,0.0014500804245471954,-0.00010885670781135559,0.007004726507346846,-0.0012862383796913394,-0.013375483453273773,-0.07320802525710485,0.0021119522862136364,0.367841899394989,0.999686062335968
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,1,0.011478816508315504,true_inner_val_continuous_target,0.07871109247207642,-1.4901161193847656e-08,0.27535590853885206,-0.0012504507586992841,-1.4901161193847656e-08,-0.0012504507586992841,0.001809371868148446,0.01948423869907856,0.03915149345993996
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,2,0.011487452196888626,true_inner_val_continuous_target,0.07958796620368958,0.0008768588304519653,0.27512143648049253,-0.0014849228170588091,0.0008768588304519653,-0.0014849228170588091,0.0018477224512025714,0.041913051158189774,0.1762198805809021
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,3,0.011425744101870805,true_inner_val_continuous_target,0.0778840109705925,-0.0008270964026451111,0.2655713132014018,-0.011035046096149526,-0.0008270964026451111,-0.011035046096149526,0.0018894796958193183,0.10716889798641205,0.5678048133850098
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,4,0.011284180916845798,true_inner_val_continuous_target,0.07752710580825806,-0.0011840015649795532,0.2381342181509798,-0.03847214114657155,-0.0011840015649795532,-0.03847214114657155,0.0019320015562698245,0.17565111815929413,0.8726901412010193
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,5,0.011142564355395734,true_inner_val_continuous_target,0.07319887727499008,-0.005512230098247528,0.21114262716384813,-0.06546373213370321,-0.005512230098247528,-0.06546373213370321,0.0019700222183018923,0.2136894017457962,0.9575103521347046
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,6,0.011057358351536095,true_inner_val_continuous_target,0.06004834920167923,-0.01866275817155838,0.19471130464595812,-0.08189505465159322,-0.01866275817155838,-0.08189505465159322,0.0019956945907324553,0.23367804288864136,0.9798497557640076
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,7,0.011031476140487939,true_inner_val_continuous_target,0.058387547731399536,-0.020323559641838074,0.188725089899823,-0.08788126939772833,-0.020323559641838074,-0.08788126939772833,0.002004186389967799,0.2455352246761322,0.987810492515564
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,8,0.011023460247088224,true_inner_val_continuous_target,0.05984925478696823,-0.01886185258626938,0.18827820402795883,-0.0883281552695925,-0.01886185258626938,-0.0883281552695925,0.0020023908000439405,0.25430795550346375,0.9917863607406616
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,9,0.011019061494152993,true_inner_val_continuous_target,0.05976942926645279,-0.01894167810678482,0.18749404895290062,-0.08911231034465072,-0.01894167810678482,-0.08911231034465072,0.0020017295610159636,0.2621440589427948,0.9943944215774536
blocked_temporal_70_30,1,20260628,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,10,0.011007455235812813,true_inner_val_continuous_target,0.060289040207862854,-0.018422067165374756,0.18650373504991047,-0.09010262424764087,-0.018422067165374756,-0.09010262424764087,0.0020019172225147486,0.26920872926712036,0.9960985779762268
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,real_continuous_residual,1,0.01149669400183484,true_inner_val_continuous_target,0.07912163436412811,0.00041052699089050293,0.27545120439440457,-0.0011551549031467712,0.00041052699089050293,-0.0011551549031467712,0.0018042688025161624,0.022762367501854897,0.0644439086318016
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,real_continuous_residual,2,0.011470773839391768,true_inner_val_continuous_target,0.07910463213920593,0.00039352476596832275,0.2750815845997589,-0.0015247746977924415,0.00039352476596832275,-0.0015247746977924415,0.0018412804929539561,0.05231969431042671,0.2548481822013855
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,real_continuous_residual,3,0.011345063743647188,true_inner_val_continuous_target,0.08156313002109528,0.002852022647857666,0.2602032016920685,-0.016403157605482832,0.002852022647857666,-0.016403157605482832,0.0018826499581336975,0.11819518357515335,0.6702579855918884
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,real_continuous_residual,4,0.011095745372585952,true_inner_val_continuous_target,0.08027786016464233,0.0015667527914047241,0.2306302416787011,-0.04597611761885023,0.0015667527914047241,-0.04597611761885023,0.0019231133628636599,0.1718875914812088,0.8916705250740051
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,real_continuous_residual,5,0.010940044652670622,true_inner_val_continuous_target,0.06673615425825119,-0.01197495311498642,0.21192098260698988,-0.06468537669056146,-0.01197495311498642,-0.06468537669056146,0.0019532321020960808,0.19363172352313995,0.9388070702552795
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,real_continuous_residual,6,0.01088581036310643,true_inner_val_continuous_target,0.06790337711572647,-0.010807730257511139,0.21068092031171964,-0.0659254389858317,-0.010807730257511139,-0.0659254389858317,0.0019644733984023333,0.19610226154327393,0.9424603581428528
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,real_continuous_residual,7,0.010847016295883805,true_inner_val_continuous_target,0.06971926987171173,-0.008991837501525879,0.21455134942749837,-0.06205500987005297,-0.008991837501525879,-0.06205500987005297,0.001972939819097519,0.19380231201648712,0.9380800127983093
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,real_continuous_residual,8,0.010803704033605754,true_inner_val_continuous_target,0.0722711980342865,-0.006439909338951111,0.21834799304696456,-0.05825836625058678,-0.006439909338951111,-0.05825836625058678,0.0019838835578411818,0.19078008830547333,0.9322470426559448
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,real_continuous_residual,9,0.010766991646960378,true_inner_val_continuous_target,0.0732521191239357,-0.00545898824930191,0.2194237162853839,-0.05718264301216744,-0.00545898824930191,-0.05718264301216744,0.001998699037358165,0.18961326777935028,0.9297686219215393
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,real_continuous_residual,10,0.010739151097368449,true_inner_val_continuous_target,0.07470385730266571,-0.004007250070571899,0.22111802495369362,-0.05548833434385772,-0.004007250070571899,-0.05548833434385772,0.002013623947277665,0.18740156292915344,0.9239556193351746
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,real_continuous_residual,11,0.010704627318773419,true_inner_val_continuous_target,0.07608917355537415,-0.0026219338178634644,0.2238424545960062,-0.05276390470154513,-0.0026219338178634644,-0.05276390470154513,0.0020274552516639233,0.184545636177063,0.9162442684173584
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,1,0.011496717750560492,true_inner_val_continuous_target,0.07886715233325958,0.00015604496002197266,0.27542220000164486,-0.001184159295906484,0.00015604496002197266,-0.001184159295906484,0.0018026026664301753,0.024214159697294235,0.07258041203022003
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,2,0.011474940343759954,true_inner_val_continuous_target,0.07886089384555817,0.00014978647232055664,0.27409079894336946,-0.0025155603541818783,0.00014978647232055664,-0.0025155603541818783,0.001839740201830864,0.0574209988117218,0.28073421120643616
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,3,0.01139479607809335,true_inner_val_continuous_target,0.07912297546863556,0.0004118680953979492,0.25615672099539444,-0.020449638302156903,0.0004118680953979492,-0.020449638302156903,0.0018811727641150355,0.12632165849208832,0.6955838799476624
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,4,0.011202231456991285,true_inner_val_continuous_target,0.07345522940158844,-0.00525587797164917,0.2191926934062742,-0.05741366589127714,-0.00525587797164917,-0.05741366589127714,0.0019220253452658653,0.18587656319141388,0.9157555103302002
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,5,0.011067758779972792,true_inner_val_continuous_target,0.057455986738204956,-0.021255120635032654,0.19440156918883997,-0.08220479010871137,-0.021255120635032654,-0.08220479010871137,0.0019525450188666582,0.21721775829792023,0.9678940176963806
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,6,0.011036504583898932,true_inner_val_continuous_target,0.054571732878685,-0.024139374494552612,0.1886473902917508,-0.08795896900580055,-0.024139374494552612,-0.08795896900580055,0.001958441687747836,0.2317679077386856,0.9812610149383545
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,7,0.01102638361044228,true_inner_val_continuous_target,0.05663864314556122,-0.02207246422767639,0.18878554091502314,-0.0878208183825282,-0.02207246422767639,-0.0878208183825282,0.001955440966412425,0.24182401597499847,0.9875843524932861
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,8,0.011010421148966998,true_inner_val_continuous_target,0.05903606116771698,-0.01967504620552063,0.18971832090402382,-0.08688803839352752,-0.01967504620552063,-0.08688803839352752,0.0019521116046234965,0.25012892484664917,0.9913911819458008
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,9,0.011000544938724488,true_inner_val_continuous_target,0.059455640614032745,-0.019255466759204865,0.18829061244242068,-0.08831574685513066,-0.019255466759204865,-0.08831574685513066,0.0019538933411240578,0.25780797004699707,0.9939931035041809
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,10,0.010996059165336192,true_inner_val_continuous_target,0.05965995788574219,-0.019051149487495422,0.18695785221945777,-0.08964850707809358,-0.019051149487495422,-0.08964850707809358,0.001955944811925292,0.2645625174045563,0.9956910610198975
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,shuffled_pca_continuous_residual,11,0.010984321590512991,true_inner_val_continuous_target,0.059516943991184235,-0.019194163382053375,0.18683883222577674,-0.0897675270717746,-0.019194163382053375,-0.0897675270717746,0.001956598600372672,0.27019718289375305,0.9967978000640869
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_continuous_residual,1,0.01149672840256244,true_inner_val_continuous_target,0.07912163436412811,0.00041052699089050293,0.27541524245177895,-0.0011911168457723886,0.00041052699089050293,-0.0011911168457723886,0.0018028572667390108,0.02429240383207798,0.07265648245811462
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_continuous_residual,2,0.011475249251816422,true_inner_val_continuous_target,0.07874183356761932,3.072619438171387e-05,0.27455717720144385,-0.0020491820961074936,3.072619438171387e-05,-0.0020491820961074936,0.0018399317050352693,0.05767330154776573,0.2829747796058655
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_continuous_residual,3,0.011395887122489512,true_inner_val_continuous_target,0.0800013393163681,0.0012902319431304932,0.2569694774642692,-0.01963688183328216,0.0012902319431304932,-0.01963688183328216,0.0018812967464327812,0.12669776380062103,0.6988434791564941
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_continuous_residual,4,0.011203732574358582,true_inner_val_continuous_target,0.07520878314971924,-0.0035023242235183716,0.2203017566403606,-0.05630460265719073,-0.0035023242235183716,-0.05630460265719073,0.001922179595567286,0.18585635721683502,0.917128324508667
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_continuous_residual,5,0.011066766688600183,true_inner_val_continuous_target,0.057127319276332855,-0.021583788096904755,0.19541396094434338,-0.08119239835320796,-0.021583788096904755,-0.08119239835320796,0.0019529833225533366,0.21700383722782135,0.9691364169120789
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_continuous_residual,6,0.011033800488803536,true_inner_val_continuous_target,0.05378472059965134,-0.024926386773586273,0.18915681082278177,-0.08744954847476957,-0.024926386773586273,-0.08744954847476957,0.0019588011782616377,0.23154157400131226,0.9822932481765747
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_continuous_residual,7,0.011023247905541211,true_inner_val_continuous_target,0.055489517748355865,-0.023221589624881744,0.18912356185261095,-0.08748279744494039,-0.023221589624881744,-0.08748279744494039,0.0019558947533369064,0.24170812964439392,0.9883356094360352
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_continuous_residual,8,0.01100687391590327,true_inner_val_continuous_target,0.057970523834228516,-0.020740583539009094,0.19005984037807042,-0.08654651891948092,-0.020740583539009094,-0.08654651891948092,0.0019525688840076327,0.24982181191444397,0.9918651580810547
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_continuous_residual,9,0.01099649746902287,true_inner_val_continuous_target,0.058471716940402985,-0.020239390432834625,0.18860153294340892,-0.08800482635414242,-0.020239390432834625,-0.08800482635414242,0.0019542286172509193,0.25746583938598633,0.9943031072616577
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_continuous_residual,10,0.010991952498443425,true_inner_val_continuous_target,0.05777289718389511,-0.0209382101893425,0.1872178662875053,-0.08938849301004603,-0.0209382101893425,-0.08938849301004603,0.0019563143141567707,0.2640000879764557,0.9959102869033813
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,random_pca_continuous_residual,11,0.010980201826896518,true_inner_val_continuous_target,0.058689311146736145,-0.020021796226501465,0.18711160274910518,-0.08949475654844616,-0.020021796226501465,-0.08949475654844616,0.00195720954798162,0.2694028913974762,0.9969437718391418
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,1,0.011496849590912461,true_inner_val_continuous_target,0.07886780798435211,0.00015670061111450195,0.2754016834779368,-0.0012046758196145313,0.00015670061111450195,-0.0012046758196145313,0.0018009534105658531,0.021926606073975563,0.049152981489896774
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,2,0.011482250993140042,true_inner_val_continuous_target,0.07972496747970581,0.0010138601064682007,0.2749076849464311,-0.0016986743511202551,0.0010138601064682007,-0.0016986743511202551,0.001836538314819336,0.03458738327026367,0.1079622134566307
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,3,0.011464148643426597,true_inner_val_continuous_target,0.07756984978914261,-0.0011412575840950012,0.2701709192810168,-0.006435440016534566,-0.0011412575840950012,-0.006435440016534566,0.0018764520063996315,0.05711059272289276,0.29158586263656616
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,4,0.011399209965020418,true_inner_val_continuous_target,0.0796356201171875,0.0009245127439498901,0.2611933455549862,-0.015413013742565151,0.0009245127439498901,-0.015413013742565151,0.0019177867798134685,0.07818226516246796,0.5565330982208252
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,5,0.011329621251206845,true_inner_val_continuous_target,0.06846533715724945,-0.01024577021598816,0.2530882310517937,-0.023518128245757663,-0.01024577021598816,-0.023518128245757663,0.001955135026946664,0.09532394260168076,0.7702272534370422
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,6,0.011271097930148244,true_inner_val_continuous_target,0.06511212885379791,-0.013598978519439697,0.2477020628811725,-0.028904296416378844,-0.013598978519439697,-0.028904296416378844,0.0019830528181046247,0.1110059842467308,0.8608217239379883
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,7,0.01122019748436287,true_inner_val_continuous_target,0.05494636297225952,-0.02376474440097809,0.24173657192379455,-0.03486978737375679,-0.02376474440097809,-0.03486978737375679,0.0020061475224792957,0.12666632235050201,0.8937572836875916
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,8,0.011159809189848602,true_inner_val_continuous_target,0.04970695823431015,-0.02900414913892746,0.2364540791882756,-0.04015228010927574,-0.02900414913892746,-0.04015228010927574,0.0020241732709109783,0.14163170754909515,0.9212444424629211
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,9,0.011108357284683734,true_inner_val_continuous_target,0.049250274896621704,-0.029460832476615906,0.23050461916957818,-0.04610174012797316,-0.029460832476615906,-0.04610174012797316,0.002042714273557067,0.15453888475894928,0.950288712978363
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,train_only_video_mean_continuous_residual,10,0.01106399396667257,true_inner_val_continuous_target,0.04707513004541397,-0.03163597732782364,0.22616141118772648,-0.05044494810982486,-0.03163597732782364,-0.05044494810982486,0.0020587274339050055,0.1647697240114212,0.9576947689056396
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_continuous_residual,1,0.013476629799697548,permuted_inner_val_continuous_target,0.0012513212859630585,5.093961954116821e-05,0.01001474627324231,-0.0005325536728776215,0.00015604496002197266,-0.001189214145911499,0.0017986365128308535,0.022222260013222694,0.061182670295238495
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_continuous_residual,2,0.013473322382196784,permuted_inner_val_continuous_target,0.0006629452109336853,-0.000537436455488205,0.010405233603531973,-0.00014206634258795946,0.0003362894058227539,-0.0018594417450252254,0.00183464668225497,0.04984091967344284,0.242600679397583
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_continuous_residual,3,0.013400677300523967,permuted_inner_val_continuous_target,0.0007763765752315521,-0.00042400509119033813,0.009402200499023622,-0.0011450994470963097,0.0012988150119781494,-0.016331932991279885,0.0018757575890049338,0.1140563040971756,0.6545364856719971
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_continuous_residual,4,0.013229065458290279,permuted_inner_val_continuous_target,0.0033803433179855347,0.0021799616515636444,0.005912884387241794,-0.004634415558878138,-0.0018074661493301392,-0.04969236708625363,0.0019166189013049006,0.17370033264160156,0.89886474609375
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_continuous_residual,5,0.013117689872160554,permuted_inner_val_continuous_target,0.0042421892285346985,0.0030418075621128082,0.0038462038886690696,-0.006701096057450862,-0.013171419501304626,-0.07136180908787734,0.0019421061733737588,0.20719853043556213,0.9610233902931213
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_continuous_residual,6,0.013077493116725236,permuted_inner_val_continuous_target,0.004369374364614487,0.0031689926981925964,0.0038106457698400724,-0.0067366541762798595,-0.013061106204986572,-0.07461531748339015,0.001942732953466475,0.2260192632675171,0.9790064096450806
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_continuous_residual,7,0.013040511403232813,permuted_inner_val_continuous_target,0.004548739641904831,0.0033483579754829407,0.0040334387359032145,-0.006513861210216717,-0.01038290560245514,-0.07570358354932749,0.001942983246408403,0.2406129688024521,0.9876587986946106
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_continuous_residual,8,0.013021967024542391,permuted_inner_val_continuous_target,0.004269931465387344,0.003069549798965454,0.004393800094265821,-0.006153499851854111,-0.0095573291182518,-0.07663988232121835,0.0019445093348622322,0.2525899410247803,0.9922905564308167
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_continuous_residual,9,0.01300729945069179,permuted_inner_val_continuous_target,0.0034707747399806976,0.0022703930735588074,0.004536637591112041,-0.006010662355007891,-0.009736120700836182,-0.07879574761211461,0.0019490973791107535,0.26239556074142456,0.9948334097862244
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_continuous_residual,10,0.012986282003112137,permuted_inner_val_continuous_target,0.0033648237586021423,0.002164442092180252,0.004832111085502773,-0.005715188860617159,-0.010303787887096405,-0.08149685703844711,0.0019559739157557487,0.27063924074172974,0.9963668584823608
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_continuous_residual,11,0.012974997283890843,permuted_inner_val_continuous_target,0.00281679630279541,0.00161641463637352,0.00521674728897061,-0.005330552657149322,-0.010122016072273254,-0.08250771081051675,0.001961290370672941,0.27781859040260315,0.997349202632904
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_continuous_residual,12,0.012948803079780191,permuted_inner_val_continuous_target,0.0030951835215091705,0.0018948018550872803,0.005667160261824327,-0.004880139684295605,-0.010452300310134888,-0.08407576534108427,0.0019679272081702948,0.2841514050960541,0.9980089664459229
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_continuous_residual,13,0.012943339766934514,permuted_inner_val_continuous_target,0.0034209564328193665,0.002220574766397476,0.006043217169797641,-0.004504082776322291,-0.00962221622467041,-0.08460949194924536,0.001973948674276471,0.2897394895553589,0.9984665513038635
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_continuous_residual,14,0.012923102069180459,permuted_inner_val_continuous_target,0.0034732557833194733,0.002272874116897583,0.006414053779388628,-0.004133246166731304,-0.010011568665504456,-0.08465173125848721,0.001979960361495614,0.29448142647743225,0.9987621903419495
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,label_permutation_continuous_residual,15,0.012911542027723044,permuted_inner_val_continuous_target,0.0036954879760742188,0.0024951063096523285,0.00670209369923374,-0.0038452062468861924,-0.010132275521755219,-0.08533425503135225,0.0019866356160491705,0.2988865077495575,0.9989898800849915
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,1,0.011497100058477372,true_inner_val_continuous_target,0.07871110737323761,0.0,0.27527559576352334,-0.001330763534028001,0.0,-0.001330763534028001,0.0017844149842858315,0.01690838485956192,0.02552536129951477
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,2,0.011484800779726356,true_inner_val_continuous_target,0.07881602644920349,0.00010491907596588135,0.2752650191358659,-0.001341340161685467,0.00010491907596588135,-0.001341340161685467,0.0018111279932782054,0.024050787091255188,0.07312895357608795
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,3,0.011474742030259222,true_inner_val_continuous_target,0.0789291262626648,0.00021801888942718506,0.273321111866861,-0.0032852474306903634,0.00021801888942718506,-0.0032852474306903634,0.0018510345835238695,0.0625380203127861,0.3108396530151367
blocked_temporal_70_30,1,20260629,monotonic_do_no_harm_residual,diagnostics_only_continuous_residual,4,0.011386332160327584,true_inner_val_continuous_target,0.0798138827085495,0.0011027753353118896,0.2554849771071409,-0.02112138219041043,0.0011027753353118896,-0.02112138219041043,0.0018929915968328714,0.13623788952827454,0.7301357388496399
